uniqueid,u,v,length,lanes,speed_mph
58920,32351604,1615026949,22.3,2,35
58921,32351604,34035919,14.2,4,65
58922,297641384,55985779,406.6,1,50
58923,297641384,55985781,779.7,2,65
58924,300787123,300788174,372.8,1,50
58925,300787123,300787138,1320.8,2,50
58926,300787138,56006369,672.2,2,50
58927,90837261,90837571,12.7,2,20
58928,90837261,90837268,454.5,2,25
58929,340633043,65365038,14.7,2,20
58930,340633043,65375210,256.8,4,35
58931,340633044,523072218,87.6,4,35
58932,340633044,2287632580,137.6,1,50
58933,90837268,90837562,16.2,2,20
58934,90837268,90819865,1143.1,2,25
58935,90837268,90965523,1637.4,1,20
58936,300787199,354753249,134.8,2,50
58937,90837281,90837285,12.3,2,25
58938,90837281,90819863,14.9,2,20
58939,2471339579,2470707404,81.3,1,20
58940,2471339579,56102132,381.8,1,20
58941,300787356,1948371438,249.7,1,50
58942,431859369,65465698,16.7,1,20
58943,431859369,36692554,382.3,3,30
58944,300787453,300787461,218.0,1,50
58945,300787461,354739682,694.7,3,65
58946,286107586,65376492,287.6,1,50
58947,286107586,65376492,286.5,2,50
58948,300787713,300787123,155.7,2,50
58949,4170033326,65421331,13.6,1,25
58950,4170033326,4974843267,95.9,3,25
58951,57908220,2480568047,702.9,1,30
58952,57908220,4932498470,149.0,3,30
58953,300787951,56082129,22.5,1,25
58954,300787951,56082136,300.7,1,25
58955,300787951,300787971,2060.4,2,50
58956,300787971,300787982,851.9,2,50
58957,300787971,56152271,353.9,1,50
58958,300787982,300786813,505.4,2,50
58959,300787988,300787990,101.4,2,50
58960,300787990,300786962,218.8,1,50
58961,300787990,300788002,592.2,2,50
58962,300788002,300787713,303.7,2,50
58963,300788024,56125787,76.4,1,25
58964,300788024,300788039,350.4,1,50
58965,300788024,56152271,139.0,1,25
58966,300788039,1080268604,589.9,2,50
58967,300788174,56152123,98.0,3,25
58968,4936430953,1071838859,10.7,3,30
58969,4936430953,65507169,79.4,2,20
58970,300788420,56020704,170.6,3,25
58971,286108367,258311096,130.1,2,50
58972,2507798695,3956254180,12.6,1,25
58973,2507798695,1076018311,298.3,2,35
58974,4926010344,4926010347,229.0,1,20
58975,90837562,90837564,9.0,2,25
58976,90837564,90837268,16.1,2,20
58977,90837564,90797998,424.5,2,25
58978,91073476,91034685,44.8,1,25
58979,91073476,91073477,178.9,1,25
58980,91073476,91051584,530.1,1,20
58981,91073477,264415425,922.0,1,25
58982,91073477,91073476,178.9,1,25
58983,91073477,91077944,902.7,1,20
58984,300788728,56128278,717.3,1,25
58985,300788728,55981862,759.0,1,25
58986,300788728,56026662,95.8,1,25
58987,91073533,1929873074,8.8,1,20
58988,91073533,1929873076,8.4,1,20
58989,91073533,91048598,1034.6,1,20
58990,1097706520,65480182,1044.1,1,20
58991,1097706520,315156294,48.8,1,45
58992,1097706518,1097706537,62.7,1,30
58993,1097706518,65544971,35.5,3,30
58994,1097706528,65468905,343.3,1,20
58995,1097706528,65465853,33.5,1,20
58996,1097706528,1097706644,51.9,1,30
58997,1097706579,1097706622,48.9,1,30
58998,1097706579,65637453,33.2,3,30
58999,1097706603,259849894,12.2,4,45
59000,1097706603,3974518124,41.9,3,25
59001,1097706602,65666645,395.1,3,30
59002,286108787,65496199,81.8,1,25
59003,286108787,286109166,44.1,1,50
59004,286108787,1656990480,36.8,1,25
59005,1097706622,65637453,36.4,1,20
59006,1097706622,65518028,180.5,1,20
59007,1097706622,1097706602,50.8,1,30
59008,1097706630,3974537705,1047.6,4,25
59009,1097706644,65465852,364.6,3,30
59010,1097706646,3974537709,28.7,3,45
59011,1097706646,1097706603,23.7,3,25
59012,1097706649,1709287115,186.6,1,20
59013,1097706649,65579826,31.0,1,20
59014,1097706649,435810809,48.7,1,20
59015,1097706660,1082448919,11.5,3,25
59016,1097706660,1097706630,34.4,3,25
59017,1097706670,65465853,46.1,3,30
59018,1097706670,1097706528,60.7,1,30
59019,300788954,56113486,279.5,3,25
59020,300788954,300788420,87.8,1,25
59021,300788986,300787199,367.8,1,50
59022,300788986,56026654,470.0,3,25
59023,300789071,56006369,503.7,1,20
59024,300789071,56002051,960.0,1,50
59025,300789071,56061630,94.3,1,20
59026,91073905,91030767,7575.2,1,20
59027,91073905,91057581,808.1,1,25
59028,91073905,91051342,2891.6,1,25
59029,300789181,56002051,464.7,2,50
59030,351120847,56178417,38.6,1,50
59031,351120847,351120998,41.3,1,50
59032,286109166,286108367,244.2,1,50
59033,351120913,55965577,219.2,1,50
59034,2900209188,2338703593,12.8,1,25
59035,2900209188,65497354,49.4,1,25
59036,1057861160,3036375895,606.6,1,20
59037,261736043,261736049,32.4,1,20
59038,261736043,56006372,158.2,1,25
59039,261736043,53056333,37.6,1,25
