osmid,x,y,ref,highway,index
4970040667,-121.84062620000002,37.996499,,,220085
4970165892,-122.1629324,37.8962658,,,220086
4970166942,-121.89594309999998,37.7043309,,,220087
4970185471,-121.8110291,37.7818638,,,220088
4972490072,-122.4089695,37.745160600000006,,,220089
4972599236,-122.0289166,37.7140062,,,220090
4972599240,-122.02876090000002,37.7141042,,,220091
4972799117,-122.11937749999998,37.8667654,,turning_circle,220092
4973992433,-122.4090543,37.7460055,,,220093
4973992440,-122.4088984,37.7456155,,,220094
4973992441,-122.4088916,37.7458586,,,220095
4974518691,-122.09723490000002,37.6796343,,,220096
4974518692,-122.09765120000002,37.680417600000006,,,220097
4974589472,-121.9970746,37.7089768,,,220098
4974589521,-122.0001215,37.502368,,,220099
4974629936,-122.112668,38.015201700000006,,,220100
4974632455,-122.4538804,37.9842665,,,220101
4974633503,-122.2804675,37.9799985,,,220102
4974652285,-122.18241670000002,37.9173096,,,220103
4974652306,-122.1840646,37.9190864,,,220104
4974659550,-121.9619603,37.9712559,,,220105
4974659557,-121.9605941,37.9761961,,,220106
4974669000,-121.8114949,37.670044,,,220107
4974669017,-121.80990590000002,37.6658678,,,220108
4974678167,-121.9616576,38.0253283,,,220109
4974678168,-121.9618091,38.0254438,,,220110
4974690523,-121.7328192,37.9232592,,,220111
4974713317,-122.1825248,37.917343200000005,,,220112
4974716292,-122.5535055,37.9149637,,,220113
4974716293,-122.55489579999998,37.9144123,,,220114
4974724533,-122.1820136,37.9161446,,,220115
4974727388,-122.2125632,37.7350348,,,220116
4974743114,-122.5076105,38.0088688,,,220117
4974822831,-121.8384173,37.3548914,,,220118
4974822842,-121.8510617,37.3400636,,motorway_junction,220119
4974822843,-121.8502704,37.3408335,,,220120
4974822848,-121.8489256,37.3359698,,,220121
4974822850,-121.8478914,37.3358268,,,220122
4974843267,-121.8280622,37.3658911,,traffic_signals,220123
4974923502,-122.5381139,37.9282429,,,220124
4974949723,-121.9565128,38.0053063,,,220125
4974980021,-121.6967623,37.6506066,,,220126
4974997961,-121.6984175,37.9466099,,,220127
4975004883,-122.1967757,37.9030069,,,220128
4975097512,-121.81145259999998,37.6699162,,,220129
4975103684,-122.5360322,37.985959,,,220130
4975111381,-122.0079012,37.8198235,,,220131
4975111390,-122.0064559,37.8196368,,,220132
4975112780,-122.0917645,37.9319114,,,220133
4975148230,-122.0424977,37.9045312,,,220134
4975184728,-121.7688341,37.949805600000005,,,220135
4975186264,-122.1929435,37.8177846,,,220136
4975232034,-121.942316,37.8183706,,,220137
4975237306,-122.2037628,37.8145644,,,220138
4975745028,-122.1341605,37.8400544,,,220139
4975745029,-122.1300722,37.84053529999999,,,220140
4975841386,-122.1418872,37.8660306,,,220141
4975889228,-122.1855616,37.8626001,,,220142
4976290499,-122.1337082,38.0083198,,,220143
4976290505,-122.1330393,38.0081402,,,220144
4976335866,-121.8838423,37.3419446,,,220145
4976335867,-121.8835034,37.3420979,,,220146
4976343592,-122.13864209999998,38.0178586,,give_way,220147
4976343598,-122.1384664,38.0178561,,,220148
4976385392,-121.90644679999998,37.4193944,,,220149
4976546852,-121.8591794,37.775431,,,220150
4976552697,-122.1132892,37.9316067,,,220151
4976582724,-122.0974374,37.7058941,,,220152
4976582981,-122.22606670000002,37.8605651,,,220153
4976643400,-121.7142053,37.7771839,,,220154
4976657260,-122.60598,37.993318,,,220155
4976665459,-121.9740772,37.9351311,,,220156
4976671067,-122.4199973,37.9470801,,,220157
4976671073,-122.4205202,37.9487683,,,220158
4976705073,-122.20966640000002,37.88943,,,220159
4976708758,-122.0202354,37.9547348,,,220160
4976723007,-122.0316844,37.8930152,,,220161
4976843351,-122.0238698,37.8263724,,,220162
4976851241,-121.8964554,38.0286677,,,220163
4976851242,-121.89645149999998,38.0282874,,,220164
4976851243,-121.895809,38.0286677,,,220165
4976851244,-121.89580359999998,38.0282812,,,220166
4976891521,-122.5515769,37.9189756,,,220167
4976930765,-122.1881658,37.9153138,,,220168
4976949683,-121.7144327,37.9110589,,,220169
4976988389,-122.0680226,37.917266600000005,,,220170
4977011327,-121.9231246,37.813233700000005,,,220171
4977013868,-122.1451485,37.7661731,,,220172
4977032927,-122.0295152,38.044266,,,220173
4977032933,-122.0299351,38.0407228,,,220174
4977048793,-122.337796,37.9181913,,,220175
4977113081,-121.8584512,37.8656789,,,220176
4977114148,-122.5303027,37.920987700000005,,,220177
4977114155,-122.5311492,37.9213761,,,220178
4977117392,-122.567454,38.012320200000005,,,220179
4977560364,-121.6854247,37.8794073,,,220180
4977560384,-121.6957028,37.8789183,,,220181
4977747690,-122.2026842,37.41878870000001,,,220182
4977823050,-121.9051626,37.3602037,,,220183
4977823052,-121.9075579,37.3578378,,,220184
4977823055,-121.9068419,37.3587861,,,220185
4978313825,-122.1385133,38.014458000000005,,,220186
4978313845,-122.1377896,38.0130765,,,220187
4978379818,-122.1125209,37.8970367,,turning_circle,220188
4978391728,-122.1290595,37.8683959,,,220189
4978391730,-122.1294081,37.8681554,,,220190
4980353807,-122.1314767,37.9996235,,,220191
4982547055,-121.9651259,37.4229701,,,220192
4982547057,-121.96070659999998,37.4198865,,,220193
4982547058,-121.9662727,37.4234583,,,220194
4982547060,-121.9668259,37.4236602,,,220195
4982547062,-121.9662255,37.42355870000001,,,220196
4982547068,-121.965447,37.423051,,,220197
4982547073,-121.9628815,37.421129,,,220198
4982547076,-121.964206,37.4221409,,traffic_signals,220199
4982604935,-121.9603634,37.4197464,,,220200
4983978543,-122.1085592,37.961637200000006,,turning_circle,220201
4984540485,-121.93641370000002,37.3097224,,,220202
4985879378,-122.4342498,37.6306269,,motorway_junction,220203
4985879384,-122.4332528,37.6307249,,,220204
4986019426,-122.1310825,38.0054802,,,220205
4987088359,-122.0873311,37.9978456,,,220206
4988889210,-121.939371,37.3233093,,traffic_signals,220207
4988889211,-121.9416452,37.3231123,,,220208
4988889215,-121.9481424,37.3232868,,,220209
4988889219,-121.9478663,37.3230342,,,220210
4989020258,-122.1010965,37.9906337,,traffic_signals,220211
4989027908,-122.1018056,37.9739394,,turning_circle,220212
4989314674,-121.9695434,37.3835093,392,motorway_junction,220213
4990869964,-121.5535284,37.764837,,,220214
4990869965,-121.5570585,37.7648185,,,220215
4990869966,-121.5572185,37.7648205,,,220216
4990869968,-121.5534693,37.7632928,,,220217
4990869985,-121.54752759999998,37.7590829,,,220218
4990869986,-121.5473969,37.759088,,,220219
4990869988,-121.5487765,37.7612048,,,220220
4990870015,-121.5486234,37.7630198,,,220221
4990870018,-121.5516412,37.7636161,,,220222
4990870529,-121.55081090000002,37.765484,,,220223
4990870530,-121.5524873,37.7658971,,,220224
4990870556,-121.5475452,37.7606445,,,220225
4990870557,-121.5431068,37.76087929999999,,,220226
4990870558,-121.537818,37.7609472,,,220227
4990870574,-121.5333894,37.7618845,,,220228
4990870580,-121.53418700000002,37.7590109,,,220229
4990870584,-121.5344386,37.7577451,,,220230
4990870588,-121.5381465,37.7652309,,,220231
4990870590,-121.538128,37.7650347,,,220232
4990870592,-121.53174,37.7618818,,,220233
4990870593,-121.5335197,37.7618348,,,220234
4990870595,-121.5350284,37.7619081,,,220235
4990870599,-121.5378378,37.761855100000005,,,220236
4990870603,-121.5348155,37.7592051,,,220237
4990870609,-121.5340703,37.7607708,,,220238
4990870613,-121.5341516,37.7615166,,turning_circle,220239
4990870616,-121.5351957,37.7610998,,,220240
4990870627,-121.5357701,37.7599169,,,220241
4990870631,-121.5346557,37.7595268,,,220242
4990870636,-121.535491,37.7604912,,turning_circle,220243
4990870637,-121.5343422,37.7601109,,,220244
4990870655,-121.5349792,37.7588686,,,220245
4990870656,-121.53565220000002,37.75910379999999,,,220246
4990870662,-121.5359227,37.7581549,,,220247
4990870663,-121.5373787,37.7589639,,,220248
4990870672,-121.5359166,37.7585563,,,220249
4990870677,-121.5404793,37.760971600000005,,,220250
4990870682,-121.5430839,37.7594415,,,220251
4990870683,-121.5430637,37.75762329999999,,,220252
4990870692,-121.5386098,37.7588854,,,220253
4990870697,-121.5405815,37.7587583,,,220254
4990870698,-121.5425597,37.7587605,,,220255
4990870699,-121.5425902,37.7595067,,,220256
4990870704,-121.5421332,37.757594700000006,,,220257
4990870705,-121.5409846,37.7577684,,,220258
4990870706,-121.5405645,37.757799600000006,,,220259
4990870712,-121.5386099,37.760182,,,220260
4990870713,-121.5430943,37.7599546,,,220261
4990870715,-121.5404575,37.7601943,,,220262
4990870716,-121.5377997,37.7601634,,,220263
4990870717,-121.5394446,37.7601922,,,220264
4990870718,-121.53944009999998,37.7588414,,,220265
4990870821,-121.5395204,37.7584165,,,220266
4991665920,-122.0958361,38.008463,,,220267
4991666021,-122.0951446,38.0081032,,,220268
4991666025,-122.0964511,38.008692,,,220269
4991666026,-122.0964855,38.0086208,,,220270
4991666028,-122.0971593,38.008882,,,220271
4991666029,-122.0971254,38.0089445,,,220272
4991666031,-122.097464,38.0089889,,,220273
4991666032,-122.0980492,38.009212,,,220274
4991666033,-122.0984687,38.0094465,,,220275
4991666034,-122.0985102,38.0093934,,,220276
4991666035,-122.098799,38.0095064,,,220277
4991666042,-122.10017820000002,38.010008500000005,,,220278
4991666043,-122.10017240000002,38.0100799,,,220279
4991666047,-122.1018413,38.010661600000006,,,220280
4991666052,-122.1018171,38.0107346,,,220281
4991666057,-122.1055466,38.0121841,,traffic_signals,220282
4991666072,-122.1067473,38.012465,,,220283
4991666073,-122.1067465,38.0123662,,,220284
4991666082,-122.1108842,38.0122925,,traffic_signals,220285
4991666088,-122.1118744,38.0123939,,,220286
4991666090,-122.1118761,38.0122843,,,220287
4991666095,-122.1127199,38.0123924,,,220288
4991666097,-122.1137755,38.01238729999999,,,220289
4991666106,-122.11481809999998,38.0123716,,,220290
4991682123,-122.1156772,38.012367,,,220291
4991682124,-122.1156785,38.0122683,,,220292
4991682136,-122.1165291,38.0123458,,,220293
4991682139,-122.1166062,38.012370700000005,,,220294
4991682162,-122.1179057,38.0128797,,traffic_signals,220295
4991682167,-122.1189606,38.0122897,,,220296
4991682190,-122.1202845,38.0127461,,,220297
4991682200,-122.0914504,38.0068272,,,220298
4991682201,-122.09067179999998,38.007295500000005,,,220299
4991682205,-122.0889905,38.00710720000001,,,220300
4993142205,-122.12005220000002,37.9971278,,traffic_signals,220301
4993142206,-122.119897,37.9970623,,traffic_signals,220302
4993142207,-122.11859009999998,37.9981288,,,220303
4993142208,-122.11852749999998,37.9980711,,,220304
4993143824,-122.11369840000002,38.0010015,,,220305
4993143825,-122.113689,38.0011119,,,220306
4993143831,-122.1135876,38.0010659,,,220307
4993240679,-122.1018458,37.9848782,,,220308
4993240682,-122.10513799999998,37.98747,,,220309
4993240683,-122.1075309,37.989574100000006,,,220310
4993240698,-122.1104957,37.9910872,,traffic_signals,220311
4993240699,-122.1104246,37.9911384,,traffic_signals,220312
4993556804,-122.1160715,37.9916528,,,220313
4993566522,-122.1062307,37.9886534,,,220314
4993566530,-122.1041746,37.9861135,,,220315
4993566531,-122.1037955,37.9858008,,,220316
4993566534,-122.1028281,37.9850401,,,220317
4993566542,-122.1019168,37.989768100000006,,,220318
4993566545,-122.1025169,37.9892267,,,220319
4993566559,-122.1036356,37.986207,,,220320
4993566561,-122.1038744,37.9858659,,,220321
4993566562,-122.10390990000002,37.9857823,,,220322
4993566563,-122.1018389,37.9897137,,,220323
4993566570,-122.0990494,37.984680100000006,,,220324
4993566572,-122.1027235,37.9811862,,,220325
4993566574,-122.1044374,37.9826883,,,220326
4993566584,-122.1045707,37.9838005,,,220327
4993566588,-122.1046457,37.9831579,,,220328
4993566592,-122.1045403,37.9826589,,,220329
4993566593,-122.1036142,37.9856461,,,220330
4993566594,-122.1036741,37.9859814,,,220331
4993566603,-122.1035124,37.9854728,,,220332
4993578148,-121.5382549,37.7650886,,,220333
4993578152,-121.5429674,37.7651967,,,220334
4993578155,-121.5380521,37.7657895,,,220335
4993578159,-121.5353618,37.7653679,,,220336
4993578171,-121.535283,37.7657708,,,220337
4993578175,-121.5408814,37.7655584,,turning_circle,220338
4993578176,-121.541898,37.766189700000005,,,220339
4993578178,-121.539584,37.7650319,,,220340
4993578179,-121.5432047,37.762845500000005,,,220341
4993578180,-121.5379276,37.7628825,,,220342
4993578181,-121.5422223,37.7628783,,,220343
4993578182,-121.5398796,37.7628648,,,220344
4993578183,-121.5398857,37.764307200000005,,,220345
4993578187,-121.5422157,37.7636012,,,220346
4993578188,-121.5398689,37.7636096,,,220347
4993578189,-121.5379304,37.7636026,,,220348
4993578201,-121.5420829,37.765107,,,220349
4993578208,-121.5382558,37.7643693,,turning_circle,220350
4993578209,-121.5421784,37.76429829999999,,,220351
4993578211,-121.5504394,37.7573397,,,220352
4993578212,-121.5517123,37.7571948,,turning_circle,220353
4993578214,-121.5499541,37.7573736,,,220354
4993578228,-121.553445,37.7660562,,,220355
4993578231,-121.556241,37.76622020000001,,,220356
4993578239,-121.5531358,37.7667049,,,220357
4993578242,-121.55623590000002,37.7668851,,,220358
4993578252,-121.5542397,37.7668758,,,220359
4993578257,-121.5543145,37.7661931,,,220360
4993578262,-121.55440559999998,37.7655234,,,220361
4993578263,-121.5562466,37.7655428,,,220362
4993578276,-121.5504349,37.7588948,,,220363
4993578282,-121.55187240000002,37.7582288,,,220364
4993578295,-121.5516067,37.7589815,,,220365
4993578297,-121.5519743,37.7583744,,,220366
4993578303,-121.550425,37.7582164,,,220367
4993578306,-121.5521737,37.7582903,,,220368
4993578311,-121.5524598,37.757140500000006,,turning_circle,220369
4993578313,-121.55618390000002,37.761305,,turning_circle,220370
4993578314,-121.5543124,37.764840500000005,,,220371
4993578315,-121.55446709999998,37.759674700000005,,,220372
4993578324,-121.5572297,37.7615737,,,220373
4993578325,-121.5541884,37.7616033,,,220374
4993578327,-121.5553143,37.7616098,,,220375
4993578329,-121.5551911,37.7617081,,,220376
4993578349,-121.555183,37.7615078,,,220377
4993578352,-121.5550608,37.7616103,,,220378
4993578353,-121.5572503,37.7588323,,,220379
4993578354,-121.557101,37.7588306,,,220380
4993578355,-121.5563133,37.758713,,,220381
4993578356,-121.5554222,37.7587994,,,220382
4993578363,-121.55642659999998,37.7588262,,,220383
4993578364,-121.5563077,37.7588971,,,220384
4993578365,-121.5561966,37.7588042,,,220385
4993578374,-121.5564013,37.7587448,,,220386
4993578385,-121.5553904,37.7568905,,,220387
4993578400,-121.5546428,37.7588604,,,220388
4993578404,-121.5530269,37.7570594,,,220389
4993578411,-121.5562676,37.7609307,,,220390
4993578412,-121.555121,37.760938200000005,,,220391
4993578413,-121.5562711,37.7602193,,,220392
4993578414,-121.554876,37.7603028,,,220393
4993578415,-121.5562884,37.7595303,,,220394
4993578419,-121.5561874,37.76190689999999,,turning_circle,220395
4993578424,-121.5561624,37.7645447,,turning_circle,220396
4993578440,-121.5561752,37.7616222,,,220397
4993578443,-121.5572278,37.7616646,,,220398
4993578445,-121.557251,37.758751200000006,,,220399
4993578446,-121.5570941,37.7587499,,,220400
4993578449,-121.5545629,37.7648489,,,220401
4993578467,-121.554422,37.7647444,,,220402
4993578468,-121.55444409999998,37.7649418,,,220403
4993578470,-121.55614380000002,37.7648593,,,220404
4993578476,-121.5572154,37.7649095,,,220405
4993578477,-121.5570595,37.7649094,,,220406
4993582632,-122.0939398,37.9837454,,,220407
4993582634,-122.090931,37.98375479999999,,,220408
4993582638,-122.0859017,37.9840818,,,220409
4993582641,-122.0819629,37.9838047,,,220410
4993582644,-122.0779595,37.9834434,,,220411
4993582647,-122.0702486,37.98336,,,220412
4993582649,-122.0696256,37.9834177,,,220413
4993582650,-122.07025120000002,37.983427,,,220414
4993582652,-122.0727198,37.9834086,,,220415
4993582653,-122.0733821,37.9833988,,,220416
4993582657,-122.0744195,37.9834864,,,220417
4993582659,-122.0753203,37.9834831,,,220418
4993582661,-122.0762392,37.9834501,,,220419
4993582662,-122.077107,37.9834535,,,220420
4993582667,-122.0800579,37.9836258,,,220421
4993582673,-122.081475,37.9838267,,,220422
4993582679,-122.08451979999998,37.9842581,,,220423
4993582683,-122.08530890000002,37.984247100000005,,,220424
4993582690,-122.0874353,37.983805,,,220425
4993582691,-122.088366,37.9838036,,,220426
4993582693,-122.0896455,37.9837954,,,220427
4993582695,-122.07943,37.98338029999999,,,220428
4993587001,-122.1270015,38.0142085,,,220429
4993587003,-122.1274676,38.0147923,,,220430
4993587004,-122.1265713,38.0144653,,,220431
4993658825,-122.1199865,37.9969994,,traffic_signals,220432
4993658829,-122.119242,37.9966169,,,220433
4993658830,-122.1192051,37.996641,,,220434
4993658867,-122.1109223,37.9963387,,traffic_signals,220435
4993658870,-122.1087462,37.9954098,,traffic_signals,220436
4993658889,-122.1051709,37.9940869,,,220437
4993658890,-122.1051534,37.9941283,,,220438
4993665323,-122.1103522,37.9976839,,,220439
4993665336,-122.1104477,37.997570200000006,,,220440
4993665337,-122.1105633,37.9979614,,,220441
4993665339,-122.1104725,37.9976559,,,220442
4993665340,-122.1107003,37.9984034,,,220443
4993665342,-122.1109001,37.998937100000006,,,220444
4993665346,-122.1111887,37.9991737,,,220445
4993665350,-122.1119944,37.999762,,,220446
4993670844,-122.1005136,37.9938113,,traffic_signals,220447
4993670848,-122.0993014,37.9935328,,,220448
4993670853,-122.0992754,37.993577,,,220449
4993670857,-122.0986711,37.9930366,,,220450
4993670867,-122.0977361,37.9916061,,,220451
4993670872,-122.0962715,37.9911018,,,220452
4993670881,-122.0962675,37.991147600000005,,,220453
4993670889,-122.094293,37.9910979,,,220454
4993670890,-122.0942884,37.9910451,,,220455
4993670896,-122.0920803,37.9911917,,,220456
4993670902,-122.0902951,37.9913203,,,220457
4993670906,-122.0882711,37.991502,,,220458
4993670916,-122.0864993,37.9917164,,,220459
4993670920,-122.0846455,37.9921244,,,220460
4993673023,-122.0824124,37.9925946,,,220461
4993673032,-122.0798528,37.9934059,,,220462
4993673042,-122.078563,37.9955113,,,220463
4993673045,-122.0780513,37.9969769,,,220464
4993673055,-122.100674,37.9938205,,traffic_signals,220465
4993943860,-122.0880061,37.9702174,,,220466
4993943861,-122.0880673,37.9702757,,,220467
4993943868,-122.0877346,37.9708018,,,220468
4993943889,-122.096148,37.9571935,,,220469
4993943901,-122.0961729,37.9598767,,,220470
4993943911,-122.0973241,37.947989,,,220471
4993943912,-122.0973007,37.9479021,,,220472
4993943913,-122.0975119,37.9482083,,,220473
4993943917,-122.09743629999998,37.9478766,,,220474
4993943918,-122.097458,37.9479638,,,220475
4993943925,-122.0959348,37.9481508,,,220476
4994013171,-122.1284327,38.0010027,,,220477
4994013174,-122.1284477,38.00145,,,220478
4995593188,-122.0914469,37.9741095,,,220479
4995593193,-122.0915969,37.9728419,,,220480
4995593200,-122.0914121,37.9713325,,,220481
4995593201,-122.0913189,37.9713723,,,220482
4995593213,-122.0884611,37.9698567,,,220483
4995593214,-122.0884341,37.9697414,,,220484
4995593217,-122.0883491,37.9698332,,,220485
4995594725,-122.0841546,37.9670982,,,220486
4995594726,-122.0800105,37.9643441,,,220487
4995594727,-122.0809013,37.9647802,,,220488
4995594729,-122.0789628,37.962528000000006,,,220489
4995594730,-122.0788312,37.9625251,,,220490
4995594735,-122.0788145,37.9608518,,traffic_signals,220491
4995594751,-122.0795406,37.9640947,,,220492
4995594754,-122.08258909999998,37.9655929,,,220493
4995594760,-122.0847821,37.9682465,,,220494
5000425993,-122.0988705,37.114403,,,220495
5003670020,-122.0987678,37.0862259,,,220496
5003681731,-122.1085954,37.1178694,,,220497
5003879094,-122.1407068,37.1875274,,,220498
5008688134,-122.1794135,37.4856466,,,220499
5008688140,-122.1819291,37.4825404,,traffic_signals,220500
5008688143,-122.1836434,37.4813761,,,220501
5008688145,-122.1828142,37.4820435,,,220502
5008930265,-121.5570892,37.7616652,,,220503
5008930266,-121.5570885,37.761575,,,220504
5009937424,-122.3531893,37.9662346,,,220505
5010014322,-122.2616528,37.7990304,,traffic_signals,220506
5010112824,-122.0794145,37.3981963,,,220507
5010112826,-122.0781004,37.3976886,,,220508
5012731544,-122.4248322,37.7706553,,,220509
5012731545,-122.4247604,37.770717700000006,,,220510
5012731546,-122.4249226,37.770798600000006,,,220511
5012776833,-121.9241096,37.2980355,,,220512
5014084172,-122.3962778,37.7933542,,traffic_signals,220513
5014084173,-122.3965374,37.793125,,traffic_signals,220514
5015621997,-122.0953531,37.9330836,,,220515
5015622000,-122.0947455,37.9333145,,,220516
5015622001,-122.0947508,37.9334266,,,220517
5015622002,-122.0945953,37.93318970000001,,,220518
5016838685,-122.1146733,37.1608851,,,220519
5016838709,-122.1074827,37.151746,,,220520
5016838715,-122.09423,37.1493149,,,220521
5016839228,-122.0970746,37.145416100000006,,,220522
5016839249,-122.0989082,37.1511676,,,220523
5016839268,-122.1004844,37.1564346,,,220524
5017057262,-122.3183923,37.9254251,,,220525
5017083704,-121.7780936,37.0061416,,,220526
5017083705,-121.7768866,37.0051723,,,220527
5017083725,-121.7782451,37.0112467,,,220528
5017124545,-122.269174,38.0075845,,traffic_signals,220529
5017124551,-122.2480069,37.996818100000006,,,220530
5017124560,-122.2626218,38.0089895,,,220531
5017124572,-122.26257379999998,38.0084479,,,220532
5017124573,-122.262584,38.0085753,,,220533
5017124593,-122.2554933,38.005208200000006,,,220534
5017130978,-122.2514791,37.996700700000005,,,220535
5017130983,-122.2516979,37.9967363,,,220536
5017130985,-122.288328,38.0173215,,,220537
5017130986,-122.2877615,38.0180037,,,220538
5017202863,-121.887997,37.4104512,,turning_circle,220539
5017489241,-122.0189078,37.5589566,,,220540
5017489244,-122.01954209999998,37.5593164,,,220541
5018112649,-121.8279371,36.9963769,,,220542
5018323110,-122.0039865,37.0517018,,,220543
5018323112,-122.0014009,37.0513754,,,220544
5018323628,-122.0015967,37.049057,,,220545
5019046626,-122.2955206,37.9970348,,,220546
5019046627,-122.29529879999998,37.9969484,,,220547
5019080526,-122.25845859999998,38.0151645,,,220548
5019080527,-122.2583356,38.0152044,,,220549
5019080552,-122.2582948,38.0175343,,,220550
5019080555,-122.2577413,38.0179234,,,220551
5019080557,-122.2576273,38.0179916,,,220552
5019080567,-122.1659173,38.0572051,,,220553
5019080568,-122.16593190000002,38.0574159,,,220554
5019080572,-122.1657842,38.05734879999999,,,220555
5019092285,-122.3432928,37.9666674,,,220556
5019092287,-122.3433906,37.9669118,,,220557
5019092288,-122.3434856,37.9668166,,,220558
5019184514,-121.7480673,37.962907,,,220559
5019184515,-121.7480703,37.962813700000005,,,220560
5019184520,-121.7473166,37.9606753,,,220561
5019186422,-121.747318,37.9615937,,,220562
5019186444,-121.7592258,37.9572859,,,220563
5019186445,-121.7593647,37.957305700000006,,,220564
5019186455,-121.7548554,37.9595824,,,220565
5019186457,-121.754854,37.959731,,,220566
5019186459,-121.75476609999998,37.961647,,,220567
5019238015,-122.1866115,37.6956935,,,220568
5019238016,-122.1864345,37.6957727,,stop,220569
5019238163,-122.1819606,37.6977402,,,220570
5019238165,-122.1780622,37.6993636,,,220571
5019238166,-122.1829267,37.6973302,,,220572
5019467068,-122.507282,37.8711133,,,220573
5019919799,-122.4108614,37.76930529999999,,,220574
5020052845,-121.7988998,37.6371501,,,220575
5020538572,-121.9047632,37.3549109,,,220576
5020538577,-121.9052668,37.3548433,,,220577
5020538581,-121.9072075,37.3543023,,,220578
5020557547,-122.4093213,37.7929829,,,220579
5020557553,-122.4092792,37.7925182,,,220580
5020557554,-122.40949,37.7938666,,,220581
5020557558,-122.4094581,37.7934198,,,220582
5020557559,-122.4096626,37.7947507,,,220583
5020557563,-122.4096417,37.7942801,,,220584
5020747000,-122.4373068,37.7239907,,,220585
5020757568,-122.4465783,37.7618061,,,220586
5020830659,-121.9194475,37.3623424,,,220587
5020965103,-122.40126370000002,37.6390465,,,220588
5020983619,-122.2664012,38.0345253,,,220589
5021056579,-122.396743,37.7950705,,,220590
5021057423,-122.3329454,37.9783375,,,220591
5021057424,-122.3330361,37.9784233,,,220592
5021057425,-122.3331881,37.9785774,,,220593
5021057444,-122.3336553,37.9825375,,traffic_signals,220594
5021057445,-122.3336254,37.982628000000005,,traffic_signals,220595
5021057453,-122.333644,37.9844182,,,220596
5021057464,-122.3353612,37.9860004,,traffic_signals,220597
5021057474,-122.3377013,37.986636700000005,,,220598
5021057475,-122.3378237,37.986648,,,220599
5021057485,-122.3395249,37.9871641,,,220600
5021057488,-122.3345631,37.9827593,,,220601
5021057497,-122.3337743,37.982651700000005,,traffic_signals,220602
5021057498,-122.3337476,37.984289200000006,,,220603
5021057499,-122.3336062,37.984323,,,220604
5021057500,-122.3327137,37.9845928,,,220605
5021267440,-122.5022899,37.8604215,,,220606
5021315066,-121.8566318,37.3194594,,,220607
5021315067,-121.8567113,37.3198814,,,220608
5021355337,-122.5141832,37.9261313,,,220609
5021355401,-122.5172438,37.9380667,,,220610
5022545219,-122.430671,37.6576294,,,220611
5022545621,-122.4310373,37.6573872,,,220612
5023140120,-122.0505596,37.33112,,,220613
5023140152,-122.050594,37.3313936,,,220614
5023371404,-122.2281933,38.0527865,,,220615
5023371410,-122.2284519,38.0529755,,,220616
5023371418,-122.2284743,38.0527713,,,220617
5023371459,-122.2332225,38.052474,,,220618
5024250713,-122.4770848,37.7616458,,traffic_signals,220619
5024250718,-122.4770957,37.7617382,,traffic_signals,220620
5024434159,-122.4936271,37.8336033,,,220621
5024434160,-122.4942038,37.833431700000006,,,220622
5024434162,-122.4941078,37.8339231,,,220623
5024523348,-122.3986134,37.6634276,,traffic_signals,220624
5024632836,-122.40559740000002,37.6468082,,,220625
5024637119,-122.2812461,37.5626389,,,220626
5024654742,-122.2751201,37.5644683,,,220627
5024671872,-122.2768461,37.5595108,,,220628
5024671877,-122.2776088,37.5595226,,,220629
5024738092,-122.2396689,37.4741705,,,220630
5024738095,-122.24140359999998,37.471978,,,220631
5024738099,-122.2407813,37.4725772,,,220632
5024738110,-122.2418375,37.4717406,,,220633
5025008834,-122.2363838,37.4774646,,,220634
5025016837,-121.9995198,37.1451313,,,220635
5025038572,-122.1230327,37.4106162,,,220636
5025042662,-122.08471670000002,37.6628463,,,220637
5025657521,-122.4224177,37.6388063,,traffic_signals,220638
5025728008,-122.3346846,37.58931,,,220639
5025728009,-122.3345778,37.5893079,,,220640
5025728010,-122.3346767,37.589845700000005,,,220641
5025728011,-122.3345778,37.5898425,,,220642
5025728012,-122.3346659,37.5905768,,,220643
5025728013,-122.3345778,37.5905768,,,220644
5025728014,-122.3350717,37.5909064,,,220645
5025728015,-122.3350838,37.5910084,,,220646
5025728016,-122.33546470000002,37.5909064,,,220647
5025728017,-122.3354687,37.5910084,,,220648
5025728018,-122.3358737,37.5909064,,,220649
5025728019,-122.335867,37.5910084,,,220650
5025728020,-122.3362814,37.5909064,,,220651
5025733721,-122.3362814,37.5910084,,,220652
5025733722,-122.336728,37.5909064,,,220653
5025733723,-122.3367293,37.5910084,,,220654
5025733724,-122.3371397,37.5909064,,,220655
5025733725,-122.3371343,37.5910084,,,220656
5027208673,-122.4523305,37.7314934,,,220657
5027208674,-122.4523298,37.7315825,,,220658
5027298036,-121.7489635,38.5461434,,,220659
5027457155,-121.9498331,37.3865312,,,220660
5027777232,-122.3943202,37.6624417,,,220661
5027782298,-122.4632041,37.6379964,,,220662
5027782299,-122.4633173,37.6379296,,,220663
5027976232,-122.3499241,37.9829927,,,220664
5027976233,-122.3499132,37.9828777,,,220665
5028175923,-122.0615993,37.9332561,,,220666
5028175926,-122.0608026,37.9332701,,traffic_signals,220667
5029768500,-122.4754015,37.7039338,,,220668
5029883603,-121.9347202,37.4966143,,,220669
5029885204,-121.8922935,37.3836457,,,220670
5031224625,-121.897045,37.3828901,,,220671
5031224635,-121.896551,37.38390020000001,,,220672
5031290155,-122.1402832,37.9669083,,,220673
