SAMPN,PERNO,orig,dest
7172749,2,734832031,53103053
7172815,1,53132078,53046715
7172815,3,53132078,2480851221
7172858,2,3922591065,1316698390
7172877,1,263015956,53145433
7172877,2,263015956,258145476
7172896,1,658951478,260193612
7172896,2,658951478,5851189385
7172933,1,52984620,260193612
7172939,1,258145145,3199400398
7172939,2,258145145,53030266
7173353,1,53029469,65283764
7173539,1,826985427,678295796
7173609,1,52998310,256893623
7173614,1,4178715060,826985427
7173641,2,826985427,65283764
7173692,1,53026754,5042654768
7173692,3,53026754,53046698
7173730,1,3449474213,1683572090
7173816,4,53070546,53112145
7173942,2,2423707681,257433450
7173942,3,2423707681,679017444
7174138,1,281880748,760124200
7174138,2,281880748,541325359
7174138,3,281880748,1316750701
7174305,1,53132621,1667624508
7174305,2,53132621,53072969
7174305,3,53132621,660034553
7174325,1,53087768,5844458719
7174325,2,53087768,1317059254
7174360,1,721665980,65524566
7174485,1,53132621,577629992
7174520,1,53072063,65492504
7174520,2,53072063,53099248
7174582,1,3788146085,53025673
7174582,2,3788146085,338840749
7174586,2,1089218891,53036404
7174619,1,2482888909,53026923
7174634,2,577629992,564721352
7174634,3,577629992,53046698
7174634,4,577629992,1372725050
7174639,1,577629992,911844740
7174667,1,53036430,3971966435
7174667,2,53036430,53030266
7176065,1,53073084,53073084
7176065,3,53073084,242911555
7176070,1,53035055,53035055
7176084,1,52996138,53099362
7176119,1,53041310,65396652
7176125,2,53073084,65342038
7176180,1,53101819,53055616
7176180,2,53101819,5010014322
7176381,1,52982604,4306929026
7176381,4,52982604,53134475
7176411,1,53130151,5687877080
7176467,2,2202849050,2202849050
7176485,1,53062433,4178715060
7176485,2,53062433,53073843
7176485,3,53062433,53087443
7176665,1,1316698390,679017444
7176665,2,1316698390,5042654798
7176763,1,53027672,53072400
7176909,3,53119458,53030266
7176909,4,53119458,53130151
7177058,1,53073053,65286986
7177251,1,53073053,231185717
7177392,1,53012596,65362975
7177539,1,95323791,248746064
7177593,2,53099362,65286435
7177636,1,430600437,53030266
7177639,1,430600437,275782495
7177673,1,667726763,95323791
7177746,1,2804606843,53126442
7177787,2,1230248551,53024858
7177915,1,248744988,53116966
7177916,2,248744988,243673129
7177920,2,248744988,210034843
7177932,2,248744988,254906185
7177980,1,899835535,53055616
7177980,2,899835535,1723739241
7178056,1,53134475,65362975
7178131,1,53073843,5010014322
7178131,2,53073843,53126442
7178150,2,53092220,53030266
7178162,1,2804606843,260193612
7178328,1,5010014322,260193612
7178389,1,53134475,53080628
7178389,2,53134475,53126442
7178395,1,245115178,65363029
7178406,1,53085385,240469682
7178406,2,53085385,53030266
7178415,1,245115178,260193612
7178509,2,1212611065,260193612
7178516,1,254906185,53035055
7178516,2,254906185,2804606843
7178558,3,53049299,53036591
7178630,2,667232563,53109504
7178801,1,240469682,65321354
7178801,2,240469682,53099283
7178807,3,243673129,53055616
7178807,4,243673129,240469798
7178807,5,243673129,275780457
7178809,2,243673129,667232563
7178809,3,243673129,53098027
7178816,1,240469682,275780457
7178838,2,240469798,53030266
7178857,2,95323791,240469798
7178913,2,275782495,65317060
7178928,1,275782495,239617025
7178966,1,53116966,53116966
7178966,2,53116966,53116966
7178969,1,275780457,65374351
7178984,1,53116966,53032784
7179124,2,53099283,121128186
7179124,5,53099283,280699441
7179128,1,267632090,65432986
7179168,1,53025119,260193612
7179168,2,53025119,258773573
7179196,2,53126442,53012596
7179246,2,53062051,261736042
7179288,1,53062051,53030266
7179295,1,53062031,258390819
7179304,1,53062031,3458064557
7179304,2,53062031,53062051
7179323,3,53062031,53062051
7179323,4,53062031,53019396
7179324,1,53062051,243673129
7179330,1,261736042,5843475645
7179390,2,53030508,260193612
7179405,2,239617025,53080628
7179405,3,239617025,65317060
7179411,1,53116966,53062051
7179411,2,53116966,2387017025
7179448,1,53020933,53050642
7179502,1,275782495,1723739241
7179522,3,876501306,65480019
7179530,1,65519915,65467216
7179530,2,65519915,5367061446
7179530,3,65519915,65500480
7179559,1,65504551,65454218
7179559,2,65504551,36692493
7179559,3,65504551,65537498
7179559,4,65504551,65537498
7179622,1,65569978,65388057
7179622,2,65569978,876501306
7179676,2,4176672593,206353456
7179680,1,289834299,240446447
7179680,2,289834299,5687877080
7179721,1,276838943,1272258299
7179721,2,276838943,1088577001
7179743,2,1287221796,306534189
7179861,1,65641417,310969385
7179861,2,65641417,310969385
7179875,1,65512187,1723739241
7179906,1,291668010,65482297
7179906,2,291668010,704784837
7179927,1,65491626,1097542300
7179927,2,65491626,65392087
7179965,1,65527391,309333413
7179965,2,65527391,65512187
7180056,1,65429940,65512177
7180062,1,65492789,65434559
7180135,1,65461179,65512165
7180135,2,65461179,65512165
7180174,1,65512177,1081079565
7180232,1,65476873,564721352
7180232,2,65476873,484173364
7180296,1,65482592,364566254
7180296,2,65482592,65544562
7180316,3,65482592,65575670
7180393,1,65436891,65546534
7180393,2,65436891,65546534
7180412,2,373629860,65543956
7180532,1,1113439724,1106542164
7180532,2,1113439724,65420040
7180621,1,65582460,314014512
7180621,2,65582460,65480225
7180621,3,65582460,53034625
7180621,4,65582460,1507295335
7180712,1,65538125,310969385
7180712,5,65538125,315736357
7180719,1,65533853,1507295335
7180719,2,65533853,1507295335
7180741,1,65538136,3097819312
7180741,3,65538136,292477014
7180791,1,65449745,3097819312
7180791,2,65449745,3097819312
7180937,2,65428899,3277280273
7180962,1,5659997072,65469179
7180962,2,5659997072,65629482
7180962,3,5659997072,282409368
7181016,1,760189992,5367061446
7181016,2,760189992,65684084
7181016,4,760189992,760189992
7181021,1,314145110,541325359
7181021,2,314145110,65539441
7181056,1,65469179,686323045
7181092,1,65636592,65389090
7181092,2,65636592,1657073180
7181101,1,65636592,759791409
7181101,2,65636592,65528051
7181110,1,1351842285,65497144
7181110,2,1351842285,65519363
7181171,1,611548392,484173364
7181171,2,611548392,484173364
7181180,1,65675905,1774346210
7181182,1,65675905,1774346210
7181195,1,65675905,1774346210
7181211,1,317530722,53150389
7181211,2,317530722,65389090
7181239,1,65433810,65388057
7181239,2,65433810,4167845029
7181239,3,65433810,4167845029
7181260,3,290192646,65504530
7181297,2,65469268,4167845029
7181345,1,65462243,65537498
7181406,1,283273746,264179586
7181417,1,65454218,53150389
7181438,1,1083003536,65451221
7181497,1,65455104,246574411
7181547,1,65455104,65562385
7181656,1,1099202988,53070325
7181656,2,1099202988,65461271
7181706,2,1082987298,65500480
7182018,2,1700030964,65424368
7182109,1,65508965,65510475
7182109,2,65508965,65510475
7182134,1,65420426,65426751
7182134,2,65420426,3889910907
7182140,1,65494697,65475264
7182140,2,65494697,65475264
7182140,3,65494697,65475264
7182140,4,65494697,65475264
7182141,1,3560113812,2822431945
7182200,2,65508965,5334821584
7182293,1,65420426,65420426
7182293,2,65420426,65500720
7182299,2,65460549,2488888492
7182299,4,65460549,2488888492
7182378,1,2429927597,1100547265
7182437,2,4170454448,276323198
7182518,2,4974822842,3112076300
7182518,3,4974822842,65504530
7182610,1,3641168055,65510475
7182631,1,4170454448,65518203
7182631,2,4170454448,2510564092
7182668,1,1299317430,65459883
7182719,5,4914640616,65493935
7182760,3,65455708,65500720
7182760,4,65455708,65584347
7182990,1,65622485,4230301910
7182995,1,65622485,1272258299
7182995,2,65622485,65529747
7183154,1,65631025,53070325
7183154,2,65631025,65491586
7183195,1,65616276,65510919
7183231,3,1071874143,65388057
7183291,1,3705431561,65529747
7183353,1,5049986969,65427321
7183353,2,5049986969,760124013
7183353,3,5049986969,65616276
7183388,1,5049986969,65466068
7183388,2,5049986969,65633275
7183388,3,5049986969,1071874093
7183391,1,65424368,704784837
7183407,1,2069264280,65631025
7183407,2,2069264280,65389090
7183425,1,3705431542,65422888
7183470,2,65594110,258392730
7183553,1,2510564092,262245373
7183553,2,2510564092,65606775
7183577,1,288084892,259169359
7183577,3,288084892,65388057
7183626,1,412840060,2011559031
7183626,2,412840060,4230301910
7183626,4,412840060,65508965
7183853,1,65630829,1106989992
7184119,1,2488888492,1020987541
7184119,2,2488888492,65520773
7184134,1,65470535,65658264
7184134,2,65470535,1082987320
7184134,3,65470535,3969032763
7184171,2,65510894,65544720
7184171,3,65510894,314014512
7184251,1,65526851,3969032763
7184251,3,65526851,65571076
7184298,1,65469805,65444931
7184326,1,65422120,65571076
7184326,2,65422120,262911314
7184349,1,65658264,2069326056
7184362,2,65422120,65518932
7184369,1,1071697898,3616819744
7184375,1,312412132,3616819744
7184375,3,312412132,252338806
7184482,4,65633317,65475700
7184562,2,65457991,65606775
7184563,2,65488782,65606775
7184563,3,65488782,65466580
7184635,2,370757172,371261444
7184662,1,65491586,4176749651
7184662,3,65491586,220226963
7184670,1,65491586,282409368
7184670,2,65491586,65386586
7184680,1,65633317,65633275
7184713,1,310998377,686323045
7184713,2,310998377,3678132214
7184728,2,65419981,4914640616
7184733,1,310998377,65454218
7184736,2,370757172,310963309
7184806,2,369930784,2749862435
7184867,2,65684528,65497144
7184867,3,65684528,3766059022
7184912,1,246574411,246574411
7185031,2,65421477,53026971
7185091,1,65625430,65454218
7185091,2,65625430,65425069
7185091,3,65625430,65569978
7185167,2,4883304564,65567250
7185206,1,65625423,1111276254
7185206,2,65625423,1106989992
7185232,1,65625423,312683311
7185232,2,65625423,65451221
7185352,3,65540344,312683311
7185481,1,1708913874,1020987541
7185513,1,65451313,65421131
7185513,2,65451313,65427661
7185575,4,317530722,3766059022
7185614,1,65530826,287825433
7185614,2,65530826,121128186
7185622,2,65583548,65436116
7185622,3,65583548,65537498
7185649,3,5213447908,4547457685
7185657,1,65518203,287825433
7185680,2,65634180,65418338
7185903,1,282391316,65622485
7185903,2,282391316,1106542164
7185908,1,314014061,65519363
7185908,2,314014061,65675905
7186202,1,1082323875,1071836866
7186289,2,5376867066,2338716754
7186303,1,4168067337,1071874143
7186314,1,4168067337,310946868
7186319,1,5376867066,5376562627
7186319,2,5376867066,65648090
7186441,2,65589407,65675905
7186441,3,65589407,280699441
7186703,2,412696670,258390819
7186750,1,1081556254,65597935
7186750,2,1081556254,65461550
7186792,1,65565335,1272258299
7186792,2,65565335,258390819
7187965,1,290879408,121128186
7187987,1,65289552,65352339
7187988,2,354187051,65628796
7188004,1,1553127689,310963309
7188004,2,1553127689,338840749
7188012,1,5367061446,313250501
7188022,1,65524423,65355535
7188038,1,53098027,305551657
7188038,2,53098027,53142813
7188068,2,1983411302,3394771782
7188084,2,65544720,65544720
7188085,1,2011559031,53070325
7188085,2,2011559031,760190009
7188085,3,2011559031,259169359
7188086,1,65469165,338840749
7188090,1,65504551,4913276014
7188090,2,65504551,65518445
7188121,1,315999953,523188120
7188130,1,65388813,564721352
7188131,2,53104832,260193612
7188134,1,4167729993,433475314
7188134,3,4167729993,3766059022
7188138,1,559838997,4547457685
7188139,1,65495782,247138149
7188139,2,65495782,65496789
7188232,1,1067334907,2424933569
7188232,2,1067334907,65419441
7188234,1,65495331,3276773816
7188234,2,65495331,121128186
7188284,2,1088577001,338171678
7188290,1,53086783,53150389
7188290,2,53086783,2230688743
7188329,1,1704960350,53111525
7188329,2,1704960350,53111525
7188332,1,65419441,26028109
7188332,2,65419441,65596389
7188366,1,256892784,431954135
7188366,2,256892784,65467225
7188370,1,317530722,209838567
7188370,3,317530722,306534189
7188380,2,3616819744,744465732
7188834,1,53022466,53094468
7188876,2,53137681,3222923257
7188901,1,295570233,53150389
7188901,2,295570233,53086780
7189035,1,275763327,5010014322
7189061,1,4000200250,4177226561
7189061,2,4000200250,4549849704
7189099,1,53142813,53096843
7189099,2,53142813,53026902
7189099,4,53142813,1666841907
7189214,1,53062505,260193612
7189518,1,4178326163,685773938
7189523,1,53020824,3639361928
7189545,1,53123801,5010014322
7189545,2,53123801,65317060
7189668,1,721675367,53019988
7189668,3,721675367,3199400398
7189705,1,1089218891,282817724
7189782,1,53109504,5010014322
7189829,1,52990846,275780457
7189866,1,2899908787,1230248551
7189866,2,2899908787,2196976156
7189869,1,53027672,53030266
7189908,1,231185717,2387017025
7189942,1,1404116292,65303732
7189956,1,53099294,65317060
7190067,1,53024871,53080628
7190067,2,53024871,53080628
7190069,1,956500319,4960407707
7190069,2,956500319,678295796
7190131,2,240469798,53025119
7190185,1,231099810,603229515
7190185,2,231099810,5010014322
7190185,3,231099810,53024858
7190223,2,53030536,65317060
7190234,1,53080628,53080628
7197301,1,65303732,248746064
7197301,2,65303732,1723739241
7197319,1,65324849,1332180775
7197371,1,340160892,65283764
7197371,2,340160892,65312050
7197420,1,1723739241,297163585
7197758,1,65286844,65290336
7197813,1,315706881,642746293
7197813,2,315706881,1378125448
7197818,1,65413628,65317060
7197837,1,65286986,65342038
7197973,1,65305544,260193612
7198004,2,65328181,65317406
7198017,1,65308300,65321354
7198432,2,3713966077,65362975
7198511,2,95187097,65288321
7198525,1,65316662,65432017
7198525,2,65316662,65303732
7198538,1,65316662,2387017025
7198538,3,65316662,259458272
7198609,2,65356861,65283764
7198775,1,258964523,65307677
7198826,1,65327079,260193612
7198848,1,1712572378,65327927
7198848,2,1712572378,260193612
7198916,1,65305544,259138847
7198951,3,65321468,65327927
7199227,1,65290928,53047924
7199303,1,314481557,541325359
7199303,2,314481557,240446447
7199332,1,287238475,1683250560
7199332,2,287238475,65283764
7199353,1,4176094020,65572998
7199393,1,286891349,258390819
7199408,3,3470912024,65475119
7199444,1,65580841,65539441
7199452,1,447928265,247138149
7199487,2,65528051,463052554
7199499,1,65528051,65454218
7199499,2,65528051,65526851
7199615,1,65618257,65502180
7199674,1,65527391,1351842285
7199674,2,65527391,332161462
7199674,4,65527391,65492789
7199713,2,360009099,911844740
7199713,3,360009099,65520773
7199867,1,65456747,65473412
7199909,1,65515846,289651747
7199909,2,65515846,1350366884
7199926,1,65497700,209838567
7199926,2,65497700,65482592
7199932,1,65457278,3394771782
7199932,2,65457278,65415464
7199963,1,65471701,2428451735
7200003,1,1081079977,65283764
7200003,2,1081079977,65388057
7200037,2,4176758065,251911885
7200048,1,65493935,287826043
7200048,2,65493935,312963135
7200129,1,598397226,262911314
7200129,2,598397226,760124024
7200156,1,65480225,313250501
7200156,2,65480225,65455104
7200259,1,65597983,704784837
7200259,2,65597983,65465813
7200333,1,370757172,26029776
7200333,2,370757172,1683572090
7200345,1,1097542300,65388057
7200345,2,1097542300,1102852014
7200404,3,65540344,65388057
7200423,2,1708913874,65562385
7200483,1,65462313,65431855
7200483,2,65462313,65434559
7200552,2,759791409,286890942
7200621,1,429405365,65481807
7200623,2,65427910,667737589
7200639,1,258197054,258197054
7200670,2,412696670,257882557
7201335,1,242911555,65481807
7204471,1,279895969,3695622044
7204696,1,65319944,65319944
7204745,1,4265147890,65362975
7204869,1,1378125483,260193612
7204869,2,1378125483,65308495
7204869,3,1378125483,260193612
7204871,1,65363029,1723739241
7204871,2,65363029,53025204
7205088,1,65321354,1080041974
7205120,2,65327927,65321354
7205213,2,65289870,4018939473
7205272,1,65297593,65321354
7205399,1,436986613,65283764
7205425,1,65314953,1723739241
7205464,3,1614214651,567010692
7205574,2,65333972,1563110139
7205671,1,65496789,4230301910
7205671,2,65496789,65596389
7205698,1,4177285132,258392730
7206773,1,53031894,260193612
7206780,1,53084985,53026971
7206780,2,53084985,660034769
7206834,1,3199400398,53055616
7206834,2,3199400398,259394878
7207036,1,33154458,53112139
7207127,1,53034890,3639361928
7207310,1,53074873,5687877080
7207449,1,53099840,53034383
7207449,2,53099840,3958190519
7207583,3,5845646014,4556191452
7207583,4,5845646014,2230688743
7207670,1,601720947,53043708
7208498,3,721665980,257360302
7208527,3,53034110,263015703
7208830,1,53130151,279895969
7208830,2,53130151,678295796
7208852,1,53130151,53029730
7210241,2,244102138,53030266
7210303,1,245115178,53055616
7210317,3,53024858,53047924
7210379,1,53087423,53046698
7210408,2,240469798,559389852
7210481,2,53029721,239482340
7210493,1,266711636,65317060
7210833,1,65504530,760124013
7210833,2,65504530,5368971863
7210856,1,65569978,258392730
7210943,1,65488782,448106249
7210943,2,65488782,65497144
7210951,1,4913662949,271855226
7210951,2,4913662949,373629860
7210995,2,295121038,2428451735
7211087,1,65546714,65388057
7211125,1,65494697,3277280273
7211146,4,65406091,257395669
7211308,1,772330121,65399936
