uniqueid,u,v,length,lanes,speed_mph
39185,258759744,65287243,729.9,1,20
39186,258759744,65324344,157.5,3,25
39187,258759749,65308300,12.9,2,30
39188,258759749,258759744,209.7,3,25
39189,258759751,258759749,105.0,3,25
39190,258759751,65339305,729.8,2,30
39191,5376859221,5376859225,195.9,4,47
39192,258759765,65314189,12.8,1,20
39193,258759765,65314192,146.2,1,20
39194,258759765,258760440,72.2,2,25
39195,258759767,65303568,12.8,1,20
39196,258759767,258759765,105.1,2,25
39197,5376859225,369933414,22.1,1,45
39198,5376859225,5376859227,42.7,4,45
39199,5376859227,310988083,501.9,1,50
39200,5376859227,65412660,196.9,4,45
39201,5843475645,52996303,62.0,1,20
39202,95182139,283261611,13.0,3,30
39203,95182139,53130772,89.5,3,30
39204,311188867,53039485,80.4,1,25
39205,311188867,1937129091,152.5,1,50
39206,57891376,258780727,77.7,1,20
39207,57891376,57846904,97.9,1,20
39208,57891376,53062051,950.7,1,20
39209,53097904,53097910,207.7,1,20
39210,53097917,53086780,393.7,1,20
39211,258760426,258760428,13.7,3,25
39212,258760426,295224575,110.0,3,35
39213,258760427,258760439,13.5,3,25
39214,258760427,4014191230,353.0,3,35
39215,258760428,2163049313,10.4,3,25
39216,258760428,258760427,12.8,3,35
39217,258760437,258760438,12.8,2,35
39218,258760437,258759751,418.1,3,25
39219,258760438,258760426,10.2,3,25
39220,258760438,295224575,110.4,2,35
39221,258760439,258760426,12.8,3,30
39222,258760439,258760437,10.2,3,25
39223,258760440,258760427,10.6,3,25
39224,258760440,258761269,146.1,2,35
39225,1316773653,257395023,478.5,1,50
39226,1316773653,1316773674,166.7,3,40
39227,1316773674,490122607,158.9,4,40
39228,202137399,258770135,113.5,2,40
39229,661413701,65670297,484.1,2,45
39230,661413701,312400529,358.3,1,50
39231,4917583898,5687877080,21.4,1,25
39232,4917583898,577629968,791.8,3,40
39233,4590428449,4590428846,1245.6,2,20
39234,4590428449,4590428826,76.5,1,20
39235,5344354635,5344354636,11.8,1,25
39236,5344354635,267419591,207.5,3,45
39237,5344354636,5344354635,11.8,1,25
39238,5344354636,53131088,74.9,3,45
39239,5133590931,5133590932,23.8,2,20
39240,5133590931,53008233,1707.7,1,25
39241,5133590931,53045231,936.7,1,25
39242,5133590932,5133590931,23.8,2,20
39243,5133590932,52984188,236.1,1,50
39244,5133590932,52984139,85.7,1,20
39245,332161462,2876495461,899.5,2,50
39246,332161462,65491633,1481.1,1,50
39247,311190004,53039484,317.6,1,25
39248,311190004,678887086,101.7,3,25
39249,258761269,65338304,35.8,1,20
39250,258761269,4014191230,208.0,2,35
39251,258761269,65314192,71.9,1,20
39252,1083990593,1935652874,472.0,1,50
39253,4590428817,53127673,33.7,1,20
39254,4590428817,53088957,384.2,1,20
39255,4590428826,4590428449,56.7,1,20
39256,4590428826,4590428449,76.5,1,20
39257,4590428826,53067917,495.6,1,20
39258,258761391,53064847,38.7,1,50
39259,258761391,52982361,29.9,2,50
39260,4590428846,4590428449,1245.6,2,20
39261,4590428846,53127673,111.1,1,20
39262,4590428846,4590428817,116.0,1,20
39263,225206976,262910598,763.0,2,65
39264,4590428870,53088935,29.2,3,25
39265,4590428870,4590428885,35.7,1,20
39266,4590428885,4177116981,74.4,2,20
39267,3677119329,65421253,14.1,3,30
39268,3677119329,65441233,157.9,3,25
39269,202138835,266425706,12.8,1,20
39270,202138835,53007122,43.2,1,35
39271,1729914113,3355042947,114.0,2,20
39272,1729914113,4192544212,10.8,2,20
39273,353134060,1298171921,159.0,2,50
39274,3705431539,369936093,93.9,2,50
39275,3705431539,3705431561,118.4,1,45
39276,3705431540,4269353441,702.8,2,50
39277,3705431561,65594110,827.1,1,20
39278,3705431561,369936093,55.6,1,20
39279,3705431561,3705431564,109.4,1,45
39280,3705431564,369936100,904.8,2,50
39281,1083992037,1343838935,48.5,1,50
39282,1083992037,1343838934,62.1,1,50
39283,4988889210,1899166272,15.8,1,50
39284,4988889210,289648962,176.2,3,35
39285,4988889211,65408088,27.5,3,35
39286,4988889211,3284701965,55.5,1,50
39287,4311509229,760124200,198.6,2,35
39288,4311509229,4311509244,61.0,1,20
39289,4311509244,65458081,137.4,2,35
39290,225208672,225208837,1005.7,3,65
39291,225208672,225208715,230.8,1,50
39292,225208715,312445577,404.8,1,50
39293,225208715,225208762,246.7,1,50
39294,225208762,262911517,87.0,1,50
39295,225208837,33717296,868.7,3,65
39296,331115157,331115415,74.5,1,45
39297,331115157,288691269,473.9,1,40
39298,331115157,331115174,99.6,1,25
39299,331115157,91059573,4770.7,1,25
39300,331115174,65537242,3251.7,1,20
39301,331115174,331115181,220.8,1,45
39302,331115174,331115157,99.6,1,25
39303,331115181,264407808,468.5,2,65
39304,4177167506,2434792287,999.8,3,37
39305,4177167508,4177167506,14.7,1,25
39306,4177167508,53067985,276.0,3,40
39307,332163865,65527391,205.3,1,25
39308,332163865,65432628,2261.6,2,47
39309,332163865,65392087,657.8,3,35
39310,332163865,65463154,574.5,2,30
39311,331115415,331115157,74.5,1,45
39312,331115415,331115420,83.7,1,45
39313,331115420,264408131,2473.5,2,50
39314,331115425,331115420,121.7,2,50
39315,331115425,331115415,113.3,1,45
39316,65394936,65494409,5142.0,1,25
39317,65394936,303218864,2234.9,1,50
39318,65394936,365489229,2312.0,1,42
39319,258763729,86276675,87.6,2,20
39320,3061607459,65623923,13.5,3,40
39321,3061607460,3061607459,18.8,2,20
39322,3061607460,276322863,362.4,4,40
39323,1172074088,53043955,656.1,4,45
39324,1172074088,231167499,502.4,1,50
39325,441217155,53141556,130.6,2,20
39326,441217155,53086983,119.2,1,25
39327,441217155,5845646032,1217.0,2,25
39328,95187097,283261569,42.0,3,25
39329,95187097,429454876,614.1,1,25
39330,95187110,53085511,38.3,3,30
39331,5017202860,5660716945,28.6,2,20
39332,5017202860,311917876,728.3,3,30
39333,5017202866,1710457052,156.9,1,20
39334,5017202866,2867749550,465.0,4,20
39335,95187155,266434499,66.4,2,20
39336,95187155,53028199,435.2,1,20
39337,1583055947,1583055935,52.3,2,20
39338,1583055947,5757425270,407.6,1,20
39339,351962617,65282960,150.4,3,45
39340,351962622,32927591,596.7,4,65
39341,734818893,734818964,312.8,1,20
39342,734818893,361000938,1012.8,1,45
39343,734818893,53095935,1342.3,1,25
39344,734818893,53067971,7148.8,1,45
39345,93090426,53091492,235.6,2,20
39346,93090433,93090426,51.1,1,20
39347,93090433,53090701,21.0,1,25
39348,93090433,53090699,204.5,1,25
39349,734818964,734818893,312.8,1,20
39350,385643605,65459908,22.8,2,20
39351,385643605,65529546,462.7,3,30
39352,401372275,263014836,383.0,2,50
39353,401372275,419911039,225.0,3,30
39354,401372275,53062979,520.9,3,25
39355,358380830,263017148,497.4,4,65
39356,65828370,65395426,267.1,2,50
39357,65828370,65405009,1184.7,4,65
39358,4177294898,1667686705,62.4,3,30
39359,4177294898,4177294897,69.8,1,30
39360,4177294897,611620423,1318.8,3,45
39361,1408005767,1408005769,2.4,1,20
39362,1408005767,65572227,402.1,1,20
39363,1408005767,65581535,292.1,1,20
39364,1408005769,1408005767,2.4,1,20
39365,1408005769,5362481505,392.2,1,20
39366,1408005769,272998187,148.5,1,20
39367,358381313,660582982,456.7,3,65
39368,358381313,358380830,557.9,4,65
39369,354187051,65451509,3201.0,1,25
39370,354187051,5762164873,854.2,1,35
39371,354187051,343655249,1954.6,1,37
39372,4184254193,297165592,103.0,3,30
39373,4184254193,65386943,596.4,1,50
39374,83654889,1078443672,96.0,1,50
39375,83654889,264406823,86.6,2,50
39376,1021082069,65406096,241.0,2,45
39377,1021082121,1021082069,58.7,1,45
39378,1021082121,3587014135,58.7,2,25
39379,1021082121,65454184,86.4,1,25
39380,257718800,259001484,430.2,3,65
39381,2583460386,65437711,15.3,1,30
39382,2583460386,1703241910,498.7,3,40
39383,2583460387,1703241902,42.4,4,25
39384,2583460387,470359249,55.4,1,45
39385,1083996825,1935652874,1036.4,4,65
39386,1083996825,1083992037,464.7,1,50
39387,4129061602,91039487,1515.6,2,65
39388,5376867062,1853917355,110.1,1,45
39389,5376867062,65520858,81.1,5,50
39390,5376867066,65570844,326.4,1,25
39391,5376867066,4952164335,669.3,3,25
39392,4023155492,65352257,37.7,2,20
39393,4023155492,1148372880,56.5,1,30
39394,4023155492,4014218767,34.3,2,20
39395,4908153780,5872359317,25.8,2,20
39396,4908153780,5872385656,177.5,2,25
39397,353139705,65633249,50.9,2,35
39398,353139705,353139796,114.5,1,20
39399,353139705,2494527838,71.7,2,35
39400,353139733,2494527838,229.4,1,25
39401,353139733,65495067,128.9,2,25
39402,353139733,2494527824,223.4,1,25
39403,353139796,353139705,114.5,1,20
39404,2913762415,5031224625,28.2,3,30
39405,1172077872,678338867,462.1,4,45
39406,332168545,65461179,9986.1,1,42
39407,332168545,1313474311,1209.3,1,40
39408,332168545,670825290,448.1,1,30
39409,353140136,376021967,510.2,1,25
39410,353140136,3646555387,150.3,2,35
39411,258768383,65281218,9.9,3,30
39412,258768383,2315555430,684.8,2,50
39413,1119649370,65500497,43.4,3,35
39414,1119649370,65633295,765.1,2,35
39415,5373722402,65459863,12.3,1,20
39416,5373722402,283285933,303.7,3,25
39417,3840704428,3840704461,752.5,3,32
39418,3840704462,352927336,12.5,2,20
39419,344752198,65570194,14.7,1,20
39420,344752198,32331543,489.7,3,45
39421,1967947962,57835946,15.6,3,25
39422,1967947962,57835928,1366.3,2,20
39423,258769157,98461043,34.1,1,20
39424,258769157,53030619,33.1,3,25
39425,342655282,314132955,38.7,3,30
39426,342655282,262083974,264.0,1,50
39427,5159813669,5566470175,228.3,2,30
39428,5159813669,5261724343,37.6,1,30
39429,332169800,91092102,1650.3,1,45
39430,332169800,1313474311,2698.7,1,40
39431,332169800,1834829132,3129.0,1,20
39432,1601995415,3458064554,31.6,1,20
39433,1601995415,315412306,324.6,1,20
39434,1601995415,3458064553,52.1,1,20
39435,4728849099,272296807,900.1,2,45
39436,667714595,65550652,72.5,2,40
39437,667714607,297690759,12.5,4,50
39438,667714607,667714595,59.9,2,40
39439,667714608,80687965,86.8,4,50
39440,667714608,667714607,20.4,2,40
39441,667714609,80687965,101.6,1,45
39442,667714609,667714608,45.1,4,40
39443,342656075,342657290,15.8,5,30
39444,342656075,65457824,611.7,3,25
39445,4982604935,262911474,42.8,2,50
39446,4982604935,5314269451,291.5,3,45
39447,3229385931,3229385940,76.4,1,30
39448,3229385931,4177304597,153.2,3,35
39449,3229385940,4177226561,535.5,3,35
39450,258770135,5271588052,44.3,1,50
39451,258770135,1214168891,47.9,2,35
39452,4169958757,2428646487,207.6,2,40
39453,4169958757,65523070,203.7,3,40
39454,3553396072,65461617,12.3,1,25
39455,3553396072,3633625392,594.5,3,40
39456,311199183,52984162,91.4,2,20
39457,311199183,52984139,99.1,1,20
39458,311199183,52984188,354.5,1,50
39459,311199225,52984162,65.7,2,20
39460,3977020959,4956204896,15.2,1,30
39461,3977020959,4464378711,137.4,3,30
39462,234653238,53115332,481.6,2,25
39463,311199329,311199225,93.7,2,20
39464,311199329,240817739,352.3,1,50
39465,311199387,311199558,120.6,4,20
39466,311199387,53072748,330.8,1,20
39467,311199558,311199329,57.5,3,20
39468,311199558,53000237,15.4,1,20
39469,311199558,53000822,1660.1,2,20
39470,5510039691,5510039692,20.0,3,40
39471,5510039691,2510581235,258.5,4,45
39472,5510039692,2510574562,15.3,3,45
39473,5510039692,65402644,472.8,2,40
39474,441223323,2535743968,572.4,3,40
39475,342657290,65457819,17.2,4,30
39476,342657290,1037911935,735.1,3,30
39477,332171730,91090990,40.2,1,20
39478,332171730,91070966,870.5,1,20
39479,2602338834,2810062257,611.3,1,20
39480,2602338834,2602192900,419.3,1,35
39481,2602338834,5186122491,119.4,1,35
39482,3335293483,3335293485,14.9,2,25
39483,3335293483,1081488524,159.6,2,30
39484,332171820,91091012,6036.5,1,30
39485,332171820,91090990,124.3,1,30
39486,332171820,332171730,145.5,1,30
39487,3335293485,1081488495,12.5,4,30
39488,3335293485,65652906,122.6,1,25
39489,1084000855,1299239344,482.5,1,50
39490,1084000855,1299239442,300.4,1,50
39491,1217170315,258150448,358.0,5,65
39492,5354851400,3594965383,9.3,1,30
39493,5354851400,614066584,77.1,3,30
39494,5354851403,4170221402,23.4,1,30
39495,5354851403,313113389,93.1,3,30
39496,5354851404,5354851405,14.0,1,30
39497,5354851404,759807755,190.6,3,30
39498,5354851406,4170273296,12.3,1,30
39499,5354851406,5354851404,148.2,3,30
39500,5354851405,5354851404,14.0,1,30
39501,5354851405,4170273296,148.2,3,30
39502,3997994594,2935818395,49.6,2,25
39503,3997994594,3997934614,345.2,2,25
39504,1003261749,1003263221,51.4,2,25
39505,1003261749,53099294,890.7,2,27
39506,1003261755,53092580,33.4,1,25
39507,1003261755,53047012,52.9,2,25
39508,3614216337,281149294,331.0,1,25
39509,3614216337,281149295,326.0,1,20
39510,3614216337,65468851,380.0,1,20
39511,3614216342,281149294,183.7,3,25
39512,3614216343,3614216342,13.8,3,25
39513,3614216343,5288570861,108.2,2,25
39514,3406598342,3406604945,37.1,1,20
39515,332173589,91091012,93.4,1,25
39516,258773573,271854851,353.4,2,65
39517,5189177969,65315717,44.3,1,20
39518,5189177969,65308182,754.9,1,20
39519,5189177969,5189188047,16.2,1,20
39520,258773620,53085723,38.3,4,55
39521,99390238,53085456,38.0,2,20
39522,431788861,3478579761,98.1,3,40
39523,1105792758,370490273,32.5,1,20
39524,1105792758,65469900,118.0,1,20
39525,1105792758,370490277,76.3,1,45
39526,99390331,919335914,44.8,2,20
39527,99390331,53035770,369.9,1,20
39528,99390376,30366200,28.5,1,20
39529,99390376,99390408,160.8,1,20
39530,99390376,2387017088,259.3,2,20
39531,99390408,99390427,195.1,1,20
39532,99390408,243285770,93.9,1,55
39533,99390427,99390331,34.3,3,20
39534,99390427,919335914,57.8,2,20
39535,667718619,5185422747,209.3,3,50
39536,667718619,5185422745,238.1,1,45
39537,667718623,447937962,290.9,3,50
39538,667718624,667718627,16.8,2,20
39539,667718624,667718640,18.9,2,20
39540,667718627,667718624,16.8,2,20
39541,667718627,65550667,363.1,1,25
39542,667718627,65470230,56.6,1,45
39543,1107071976,1107071991,12.4,2,20
39544,1107071976,1107072435,1462.8,2,20
39545,667718640,5185422746,18.9,3,25
39546,667718640,65470230,36.6,2,50
39547,1107071991,1107072207,11.3,2,20
39548,667718653,667718657,247.7,3,25
39549,667718654,667718623,102.9,1,45
39550,667718654,313117475,70.1,3,25
39551,667718657,667718658,16.6,3,25
39552,667718657,431959344,217.8,3,40
39553,667718658,65424158,12.3,3,40
39554,667718658,110961590,143.3,2,25
39555,99390486,99390518,21.8,2,30
39556,99390486,99390238,349.1,2,20
39557,99390518,53090218,37.5,2,30
39558,5376873543,447596434,343.6,2,45
39559,5376873543,258104013,189.1,2,45
39560,5376873548,26404760,554.9,4,65
39561,5376873548,447596322,467.9,3,65
39562,222073951,448801431,13.5,3,35
39563,222073951,189968422,99.2,3,35
39564,1107072104,1107072290,15.1,3,25
39565,1107072104,412844085,47.9,2,20
39566,1107072201,1082968293,14.2,3,25
39567,1107072207,65522776,13.2,2,20
39568,1107072207,1107072424,581.5,2,20
39569,1003263221,53001196,10.5,1,25
39570,1003263221,267483188,89.4,2,25
39571,1107072290,1107072201,11.6,2,20
39572,1107072290,1082968300,62.0,3,25
39573,1107072424,65655361,70.9,2,20
39574,1107072433,1082968300,94.0,1,25
39575,1107072433,1107072290,49.2,2,20
39576,358389178,358390002,706.9,5,65
39577,1107072435,1107072456,18.5,2,20
39578,1107072435,1107071976,1367.8,2,20
39579,1107072456,65562734,19.5,2,20
39580,1107072456,1107072433,708.8,2,20
39581,262080650,259844103,877.3,6,65
39582,490510121,490510254,13.6,1,20
39583,490510121,91061148,151.6,1,20
39584,490510121,490514610,294.3,2,35
39585,490510254,490510121,13.6,1,20
39586,490510254,490510828,124.1,2,30
39587,495753363,91083738,1069.4,1,20
39588,3884750997,4183670925,83.1,2,20
39589,3884750997,53026759,86.2,2,20
39590,3884750998,4183678349,60.0,2,20
39591,3884750998,53129822,285.3,2,20
39592,358390002,358391723,493.6,4,65
39593,358390002,358390326,429.0,3,65
39594,5050767702,286560198,83.2,3,45
39595,5050767707,65432357,40.9,2,25
39596,5050767707,5050767702,53.2,1,30
39597,5050767707,65432361,283.6,2,25
39598,5050767712,65432357,46.1,3,45
39599,5050767712,5050767707,66.2,1,30
39600,490510685,490510828,11.8,1,20
39601,490510685,490510121,121.1,2,35
39602,875338104,1720016835,368.3,3,30
39603,401381760,53048895,160.6,2,25
39604,490510828,490510685,11.8,1,20
39605,490510828,490519144,611.9,2,35
39606,490510828,91095120,446.3,1,20
39607,371347031,65421144,15.5,1,20
39608,371347031,65421137,278.1,1,20
39609,371347031,371347972,327.4,3,40
39610,358390326,657597303,26.8,2,50
39611,358390326,657593002,190.8,3,35
39612,91003736,90972944,1611.6,1,20
39613,91003797,90873569,824.3,1,20
39614,4177304596,4177304597,14.1,1,30
39615,4177304596,3229385940,82.0,3,35
39616,4177304597,4177304596,14.1,1,30
39617,4177304597,2954360036,946.4,3,35
39618,734829598,258141999,1513.4,3,65
39619,373071004,314804539,95.7,3,25
39620,373071004,3678132195,73.5,1,30
39621,373071004,3678132213,575.0,1,30
39622,1519164584,65676030,339.6,1,20
39623,1519164584,3987833889,53.5,1,45
39624,1519164584,65590843,35.9,1,20
39625,358391021,358392073,567.4,5,65
39626,358391021,657606296,465.1,3,65
39627,358391108,263015703,538.5,5,65
39628,225222124,1324595571,292.9,2,20
39629,225222124,1324596341,810.9,2,20
39630,521969174,521969362,812.8,1,30
39631,521969174,627245995,586.9,1,25
39632,521969174,91059317,914.0,1,25
39633,5662526871,312126152,21.0,4,25
39634,5662526871,1102406210,101.7,2,25
39635,4919697102,4919699754,1907.7,1,20
39636,521969362,91098023,100.3,1,30
39637,521969362,521969174,812.8,1,30
39638,521969362,1855041484,200.9,1,30
39639,2322374403,65594350,753.2,1,20
39640,1919721257,29523996,90.1,1,20
39641,1919721257,29523998,352.9,1,20
39642,1919721257,26381630,704.8,1,20
39643,358391723,358391727,138.9,5,65
39644,358391727,52984620,1068.3,5,65
39645,2471272544,2514549386,7.6,3,45
39646,2471272545,330778435,33.4,1,25
39647,2471272545,2514544638,7.3,3,45
39648,1111269499,1111269549,58.4,3,30
39649,1111269499,1111269629,13.9,3,30
39650,1111269504,1111269508,24.4,1,20
39651,1111269511,65534645,16.2,1,20
39652,1111269511,65617513,807.7,1,20
39653,1111269511,1111269565,205.2,3,30
39654,1111269508,1111269504,24.4,1,20
39655,1111269508,1111269569,85.9,1,20
39656,1111269508,1111269654,61.2,1,20
39657,1111269518,3888018236,53.7,3,30
39658,1111269518,65552920,82.8,1,25
39659,1111269520,65477017,70.6,1,25
39660,1111269520,65603101,510.8,3,25
39661,1111269522,65534633,39.2,3,30
39662,1111269522,1111269652,53.4,1,30
39663,1111269523,65473667,33.8,2,25
39664,1111269523,4974843267,1187.6,2,25
39665,1111269526,5166447030,506.1,3,30
39666,1111269528,1111269654,207.2,1,20
39667,1111269528,65604157,1022.3,1,25
39668,1111269528,5050045726,146.5,1,25
39669,1111269539,1111269499,72.3,3,30
39670,1111269539,1111269549,98.3,1,30
39671,1111269541,65534654,161.9,3,30
39672,1111269548,1111269601,90.7,3,25
39673,1111269548,65603186,73.6,1,25
39674,1111269549,313200971,758.0,3,30
39675,431792311,312120459,97.1,3,30
39676,431792311,614067150,23.5,2,20
39677,1111269563,1111269526,635.0,3,30
39678,1111269565,65534644,19.0,1,20
39679,1111269565,65556360,441.5,1,20
39680,1111269565,1111269539,512.7,3,30
39681,258777278,258777392,800.2,4,65
39682,258777278,65284635,255.0,2,50
39683,1111269569,1111269508,85.9,1,20
39684,1111269570,65534644,548.1,3,30
39685,1111269573,1111269622,12.9,3,30
39686,1111269573,65473452,56.8,2,20
39687,1111269575,1111269520,69.2,3,25
39688,1111269575,313448683,14.6,1,30
39689,1111269595,311925178,15.4,1,20
39690,1111269595,4592107426,37.6,2,20
39691,1111269595,4592107429,31.7,2,25
39692,1111269601,65603182,11.0,1,25
39693,1111269601,5050045730,37.1,1,25
39694,1111269601,5050045727,32.8,3,25
39695,1111269611,65603182,109.3,3,25
39696,1111269611,65425791,584.2,1,25
39697,1111269619,1111269523,53.7,1,30
39698,1111269619,4182058556,598.8,2,40
39699,1111269619,65473667,43.4,2,40
39700,1111269622,65473449,18.9,2,20
39701,1111269622,1111269511,217.6,3,30
39702,1111269626,1111269526,54.9,1,30
39703,1111269626,1111269522,673.2,4,30
39704,1111269629,65534633,11.2,3,30
39705,1111269629,1111269563,34.9,3,30
39706,1111269639,1111269541,65.5,1,25
39707,1111269639,3888018238,30.8,3,25
39708,358392073,358391108,305.9,6,65
39709,1111269652,4168206931,1138.1,4,30
39710,1111269654,65603186,113.3,1,20
39711,1111269654,1111269508,61.2,1,20
39712,1111269654,1111269528,207.2,1,20
39713,258777392,764912790,697.2,4,65
39714,1635557748,52995542,11.3,1,50
39715,1635557748,1635557749,59.7,2,35
39716,1635557749,258758045,142.9,2,35
39717,1635557750,35833152,61.6,6,65
39718,2050794013,4167747529,304.9,3,40
39719,258777639,65282960,400.8,1,30
39720,258777639,65282954,57.7,1,25
39721,2050794021,189722632,381.9,4,40
39722,1316790828,386125220,16.5,3,30
39723,1316790828,1317059332,381.1,3,25
39724,1089250036,53108477,1598.0,1,20
39725,206349139,65446389,55.9,1,45
39726,206349139,206349144,128.0,1,45
39727,206349144,301049296,162.8,2,35
39728,358392935,52995189,43.6,5,65
39729,95200487,95227179,96.9,3,65
39730,95200487,95156756,113.7,2,30
39731,306531263,65430949,13.9,1,20
39732,306531263,2404195087,573.2,3,40
39733,734832031,52981366,63.3,2,40
39734,734832031,734832114,122.0,1,50
39735,734832037,53149104,880.9,3,40
39736,734832114,734829598,376.9,1,50
39737,807183934,2961621414,765.8,1,20
39738,298624724,256887123,329.8,1,50
39739,4632389689,65591818,279.2,1,45
39740,4632389689,65424711,1065.8,1,45
39741,4632389689,4632389694,272.5,1,20
39742,4632389694,4632389689,272.5,1,20
39743,490514610,1563802536,14.6,2,30
39744,490514610,91099763,881.9,1,20
39745,490514610,5038798372,735.8,2,35
39746,3998001353,65308483,35.6,1,25
39747,3998001353,65308481,46.3,1,20
39748,3998001353,65361705,232.5,1,25
39749,4919699754,53118806,445.3,1,25
39750,4919699754,439661171,61.1,1,25
39751,4919699754,4919697102,1907.7,1,20
39752,206350811,366502115,65.7,2,25
39753,206350811,1088577001,416.2,3,35
39754,699181646,29524011,408.8,1,20
39755,699181646,152275162,22.3,1,20
39756,699181646,687837313,54.6,1,20
39757,3406604945,65319923,245.9,3,30
39758,3406604945,3406598342,37.1,1,20
39759,298625764,625202970,343.7,1,50
39760,298625764,57785470,250.0,1,50
39761,2913774456,258103659,282.3,3,30
39762,2913774456,2913774462,79.6,1,30
39763,2913774462,65465933,207.6,3,30
39764,206351327,65512033,18.5,1,25
39765,206351327,206351333,194.1,3,35
39766,206351333,65496228,22.3,1,25
39767,206351333,432018469,356.9,3,35
39768,206351337,65518541,14.8,1,25
39769,206351337,65500577,330.1,1,20
39770,206351337,206351338,90.5,3,35
39771,206351338,65500569,153.3,1,20
39772,206351338,206351339,182.3,3,35
39773,206351339,65500564,185.4,1,20
39774,206351339,191230877,101.0,5,35
39775,298626034,993179215,363.5,1,50
39776,298626068,57800900,1021.1,4,65
39777,441232415,2561942393,260.3,1,20
39778,65606682,370492391,21.9,1,30
39779,65606682,4550128883,51.3,3,25
39780,65606682,4550128886,53.2,3,45
39781,298626359,625202936,19.6,2,50
39782,298626359,5303664452,13.6,2,50
39783,298626359,57863391,30.2,2,25
39784,65606695,517267496,38.2,3,30
39785,65606695,1102846198,16.5,3,25
39786,65606696,1102846102,120.6,2,25
39787,65606696,65461798,136.9,2,25
39788,601664980,4445042249,7.6,2,40
39789,601664980,2518249947,123.6,2,20
39790,258780713,53058797,1147.4,1,25
39791,258780713,258780767,18.9,2,20
39792,258780720,57832735,113.4,1,20
39793,258780720,258780773,13.5,1,20
39794,258780724,57846904,87.3,1,20
39795,258780724,258780763,13.7,2,20
39796,258780727,57891376,77.7,1,20
39797,258780727,258780770,30.3,1,20
39798,258780763,258780727,2.4,1,20
39799,258780767,258780720,20.9,1,20
39800,258780770,258780713,19.0,2,20
39801,258780770,258780767,8.9,1,20
39802,258780773,258780724,12.4,2,20
39803,258780773,258780763,9.0,1,20
39804,206352042,726963273,78.0,4,35
39805,206352042,65580347,95.0,1,20
39806,206352061,26581088,17.3,1,35
39807,206352061,2871151496,285.5,2,35
39808,206352061,206353456,807.7,3,35
39809,65606785,347440823,108.5,2,35
39810,65606785,1105654988,1158.3,1,35
39811,65606785,1103393700,41.4,2,35
39812,65606785,517275759,841.5,1,25
39813,1700573015,580402766,13.6,3,30
39814,1700573015,652383145,36.6,3,30
39815,1700573200,4974822843,373.0,1,50
39816,298627212,57874195,158.2,1,20
39817,298627212,625202786,37.7,2,20
39818,1119662279,1119662299,55.5,1,45
39819,1119662279,305551566,55.4,3,45
39820,1119662281,65443949,118.4,2,35
39821,1119662281,5780174646,64.7,2,35
39822,1119662283,1119662294,34.6,1,45
39823,1119662283,65454187,41.4,3,25
39824,1119662286,305551567,207.7,2,45
39825,1119662294,282620346,297.8,2,45
39826,1119662296,267616457,300.0,1,50
39827,1119662299,1119662286,68.8,1,45
39828,1119662299,65624732,1000.1,1,35
39829,1119662299,305551566,39.2,1,25
39830,369930541,1954370060,283.0,3,50
39831,5835108654,1666819836,33.9,3,30
39832,5835108654,4177254283,41.3,1,30
39833,5835108656,1665276403,23.3,3,25
39834,5835108656,5559223609,49.2,1,25
39835,369930593,1079963830,42.7,1,30
39836,369930593,65465638,23.8,3,25
39837,633123234,633123248,253.8,1,20
39838,633123234,65449211,1199.1,1,20
39839,633123234,633123256,347.2,1,20
39840,633123248,633123234,253.8,1,20
39841,633123256,633123234,347.2,1,20
39842,369930688,65465550,24.4,1,25
39843,369930688,2079030203,229.5,2,25
39844,369930688,65393573,673.6,3,50
39845,206352840,206352842,17.0,1,25
39846,206352840,2565919530,754.7,4,35
39847,206352842,206352840,17.0,1,25
39848,206352842,3072895687,28.7,1,25
39849,206352842,3072895689,28.3,3,35
39850,369930717,369930718,21.1,1,45
39851,369930717,1105772402,112.4,1,20
39852,369930717,65465556,89.3,1,20
39853,369930718,369930717,21.1,1,45
39854,369930718,65465550,229.2,4,45
39855,5376881122,65465962,20.4,1,20
39856,5376881122,65465949,921.2,3,30
39857,5376881122,65516424,319.9,2,20
39858,667726338,1378905424,1138.8,3,55
39859,667726338,53005347,713.6,3,55
39860,369930784,308866725,302.8,1,45
39861,369930784,369930541,260.5,3,50
39862,401388143,53104464,16.7,1,25
39863,401388143,53145433,866.7,1,20
39864,401388143,242864913,84.6,3,30
39865,4547457678,26050447,802.5,3,35
39866,4547457678,4547457680,33.3,1,20
39867,4547457679,4547457688,113.2,1,20
39868,4547457679,4547458490,23.3,1,20
39869,4547457679,4547457680,217.7,1,20
39870,4547457680,4547457688,42.3,1,20
39871,4547457680,4547457678,33.3,1,20
39872,4547457680,4547457679,217.7,1,20
39873,4547457683,4547458490,20.1,1,20
39874,4547457683,4547458491,12.1,1,20
39875,4547457683,4547458489,142.3,1,20
39876,4547457685,4547458491,16.8,1,20
39877,4547457688,4547457679,113.2,1,20
39878,4547457688,4547458489,22.5,1,20
39879,4547457688,4547457680,42.3,1,20
39880,369930906,369931014,764.5,3,45
39881,369931014,661413701,23.8,1,50
39882,369931014,369931029,340.8,2,45
39883,369931029,369931486,123.5,1,45
39884,369931029,4550084969,342.5,2,45
39885,369931038,65628599,14.1,1,20
39886,369931038,4550084971,17.6,1,20
