SAMPN,PERNO,origin,destination
7016485,2,65328183,4550686318
7016551,1,65295449,4061806112
7016552,2,65295444,65295281
7016554,1,65295420,65328690
7016607,2,4022924673,1723738865
7016618,1,65308469,1723738887
7016618,2,65308469,65287261
7016639,1,65297381,2270549337
7016667,2,65289340,258910905
7016828,1,65289361,65434902
7016828,2,65289361,1723738831
7016929,2,65307165,65296324
7016978,1,65322183,65308343
7017091,1,65320115,65287209
7017104,1,65341548,65336474
7017104,2,65341548,65295364
7017218,1,258912672,65325032
7017231,1,65307339,435824442
7017231,2,65307339,435824442
7017241,1,65340476,2726255253
7017463,1,65351689,65332770
7017593,1,65318529,65325830
7017623,2,65307337,65336494
7017644,1,65321257,65332850
7017644,2,65321257,65341548
7017644,5,65321257,65319944
7017673,2,258912655,522277398
7017969,2,768241934,65420409
7018085,2,5343465959,65306797
7018091,1,65336301,65334219
7018181,1,65314953,436983705
7018181,2,65314953,65322351
7018216,2,65351167,615115440
7018226,1,65299154,261510687
7018226,2,65299154,258836051
7018256,2,65309502,53111685
7018310,2,65344387,4021327362
7018316,1,65318082,53151556
7018393,1,65318115,65313866
7018393,4,65318115,212656750
7018475,1,65366518,65424250
7018475,2,65366518,53129205
7018489,1,475423216,257037874
7018489,2,475423216,53099369
7018520,1,358861889,54891501
7018529,1,65371386,57790387
7018529,2,65371386,53026622
7018569,1,65358701,65326698
7018569,2,65358701,3810293247
7018741,2,65345250,1723738887
7018794,1,65333353,65423736
7018843,1,65317128,65315481
7018855,1,65326700,65317045
7018884,2,65322669,65332839
7018891,2,65345270,65352330
7018928,1,65330498,1511349597
7018983,1,65359169,1723738887
7018983,2,65359169,1723738893
7019013,1,65327367,65333988
7019013,3,65327367,55957938
7019013,4,65327367,2304626340
7019126,1,53020890,65295364
7019243,1,4064695882,65302044
7019283,2,65510282,2298665945
7019383,2,65382712,65643855
7019392,1,65522767,65396816
7019392,2,65522767,65396816
7019440,1,65495517,4911383256
7019440,2,65495517,904988849
7019542,1,65420082,3701447975
7019547,2,65347530,264179586
7019709,1,65464063,5200831750
7019709,2,65464063,1781788667
7019723,1,65436078,65300043
7019793,1,65418974,65427665
7019802,1,65391261,1723738865
7019823,1,65439706,65426691
7019823,2,65439706,65363153
7019827,2,65501427,65464673
7019827,3,65501427,262255426
7019863,1,1635697106,65489091
7019863,2,1635697106,541332981
7019879,3,65449349,567010709
7019911,2,65396472,4061762656
7020124,1,65450697,53145251
7020155,2,65389429,65501716
7020226,1,65430067,65469636
7020234,1,65395402,65667471
7020254,1,65407920,1723739123
7020279,1,258346628,65392821
7020279,2,258346628,65370225
7020281,1,65428791,4911098329
7020281,2,65428791,4911098329
7020293,2,65431568,65495826
7020295,1,559389852,65457791
7020295,2,559389852,65292350
7020353,2,65427889,65494772
7020385,2,258843851,65303529
7020390,2,65458894,187554291
7020499,2,65458894,26029760
7020523,1,65502014,65420075
7020523,2,65502014,65424353
7020760,2,65448896,53126870
7020805,1,65417244,65447146
7020805,2,65417244,65397764
7020805,3,65417244,65455939
7020873,1,65506890,65489223
7020908,2,65409434,3605641554
7157653,1,65418482,65474630
7157653,2,65418482,461484022
7157658,1,65418515,65303721
7157658,2,65418515,516272007
7157658,3,65418515,65412502
7157693,1,65455351,65545431
7157711,2,65432802,65338344
7157912,2,65466574,2389008502
7157987,1,65468379,65316301
7157987,2,65468379,65316301
7158013,1,65395952,65314570
7158013,2,65395952,4069129312
7158174,1,65504234,65322390
7158512,2,65415798,57808409
7158604,2,65412734,65467431
7158809,2,65501479,316559199
7158841,1,65635135,65658312
7158844,1,3839219588,65449476
7158870,1,65428786,262921586
7158870,2,65428786,65563529
7158876,1,65521380,2453009925
7158876,2,65521380,65457698
7158911,2,65423432,65382180
7158975,2,65575909,65418321
7159081,2,65470732,65500585
7159081,3,65470732,65403126
7159089,2,65460626,258840692
7159112,1,65488327,65488327
7159123,2,65447378,258750318
7159176,1,65448744,275406088
7159331,2,65422313,53022933
7159381,1,65513505,65293462
7159381,2,65513505,5024671872
7159381,3,65513505,65448766
7159390,2,65436993,65349394
7159390,3,65436993,65349394
7159429,3,65408766,65397152
7159429,4,65408766,65467197
7159535,1,5362761971,65352485
7159594,1,65429422,5278200246
7159597,1,65645156,431961927
7159597,2,65645156,3966968504
7159612,2,65645901,65547646
7159633,2,3807075810,65534211
7159644,1,65470892,206353443
7159650,1,65506339,65603381
7159698,2,4030747895,314513157
7159698,3,4030747895,65403032
7159715,1,65524575,4230301910
7159715,2,65524575,65464509
7159911,2,65414143,65413563
7159983,2,65439207,522276323
7160000,1,65434574,4952658514
7160000,2,65434574,4952658514
7160000,3,65434574,65481600
7160000,4,65434574,4952658514
7160087,2,65460346,1712572375
7160119,1,65409243,4911098333
7160181,2,65493154,292440764
7160186,2,65443624,956860595
7160251,1,65389473,65424490
7160251,2,65389473,65423736
7160267,1,65459367,65409298
7160271,2,65463397,65397106
7160423,1,65391582,65396606
7160423,2,65391582,65438574
7160637,2,522220567,65436603
7160704,1,65456784,65413940
7160704,2,65456784,3994971206
7160809,1,266049574,65312622
7160814,4,65464115,65428761
7160814,5,65464115,297163808
7161097,1,65426507,65314704
7161314,2,65473973,380222416
7161508,2,65523722,65445394
7161508,3,65523722,65551264
7161536,1,65440309,65559205
7161536,2,65440309,2298665945
7161591,1,4633451298,447936592
7161591,2,4633451298,65515013
7161670,2,65642271,65423736
7161670,3,65642271,191692199
7161671,3,65560850,65423325
7161683,2,65500456,65438373
7161729,1,65632284,567010308
7161738,2,65520439,704784837
7161763,3,65530664,2514751561
7161763,4,65530664,65557444
7161833,1,65470519,281362175
7161833,3,65470519,3438502778
7161839,2,65451030,65407393
7161839,3,65451030,2087228731
7161841,2,65530635,65470787
7161892,2,65452866,65669254
7161892,3,65452866,60006500
7162121,1,65317042,65313866
7162157,2,65324701,65303495
7162266,1,65307408,1723738829
7162266,2,65307408,65307356
7162320,1,65327174,65352454
7162394,1,65334199,65310181
7162394,2,65334199,65304176
7162437,1,279669378,4782108223
7162437,2,279669378,4782108223
7162531,2,279669394,173175743
7162626,1,65328021,65307438
7162626,2,65328021,461443503
7162626,3,65328021,65328710
7162686,1,65301655,4911250068
7162686,2,65301655,5021056579
7162714,1,65355917,53145251
7162714,2,65355917,65297203
7162714,3,65355917,65329076
7162928,1,65320747,65333839
7162928,2,65320747,65395289
7162964,1,65352679,906055329
7162964,2,65352679,1707875306
7162973,1,1735998418,65287280
7163082,1,315705409,2456996785
7163193,1,65296312,65333972
7163193,2,65296312,57849733
7163202,2,65304068,1707875306
7163216,1,65296328,65296328
7163216,4,65296328,1042143699
7163238,2,65296333,65305829
7163418,1,4044919943,65493346
7163418,2,4044919943,65279877
7163555,1,4034231279,1367298538
7163555,2,4034231279,65351790
7163557,1,999546390,65307354
7163557,2,999546390,3718987342
7163575,2,65340959,65294035
7163582,1,65287885,65395289
7163613,1,65329581,260921901
7163613,3,65329581,1511349597
7163637,2,65317447,65306795
7163640,1,65301520,65303525
7163642,2,65333426,65316301
7163661,1,65354077,65339460
7163689,2,65287232,65308413
7163699,1,65356298,65320022
7163711,1,65295436,65300043
7163711,2,65295436,1447212645
7163730,1,65295420,65314200
7163816,1,65297727,258911615
7163816,2,65297727,65325009
7163816,3,65297727,65322025
7163829,1,65375419,65470238
7163829,2,65375419,65358113
7163855,2,65315442,65317030
7163875,2,4022973150,65317030
7163875,3,4022973150,4180837706
7163889,2,65371464,65356287
7163889,3,65371464,65356287
7163889,4,65371464,110414854
7163937,2,258911621,65350803
7164045,2,65297095,65337399
7164045,3,65297095,53119235
7164122,2,65324748,522276525
7164157,1,65355421,65318141
7164171,1,65316672,53048389
7164171,5,65316672,258654731
7164210,1,65350548,65343414
7164210,2,65350548,65342038
7164210,3,65350548,4155993036
7164264,1,65294067,65613239
7164264,2,65294067,65307356
7164355,1,258912669,4035851799
7164355,2,258912669,65408433
7164378,2,65321255,65333366
7164378,3,65321255,65297241
7164449,1,65297276,65303488
7164605,1,65343411,65295287
7164605,2,65343411,65464810
7164607,1,65328679,65363166
7164659,1,1735954074,4062847198
7164700,1,1777579525,65295279
7164700,3,1777579525,1655227059
7164700,4,1777579525,1655227059
7164700,5,1777579525,65457791
7164777,2,2317999441,5254877867
7164782,1,65323646,4736127783
7164782,2,65323646,522276484
7164822,1,65366259,318204351
7164822,2,65366259,65290923
7164862,3,65316397,110379294
7164936,1,65327334,258836051
7164936,2,65327334,258836051
7164936,3,65327334,293820532
7164991,1,65362333,65342098
7164991,2,65362333,57849733
7165313,2,65308089,65333353
7165339,1,65335491,65291486
7165339,2,65335491,65312705
7165339,3,65335491,65314161
7165367,1,65364187,53091961
7165367,2,65364187,5021056579
7165390,2,65361670,65306124
7165410,1,65313614,1042143699
7165410,2,65313614,65431414
7165410,3,65313614,311733927
7165470,1,65308063,257316381
7165496,1,65325067,65488327
7165506,1,65621973,522276323
7165508,3,1371202317,65431012
7165524,1,1288899713,612595667
7165524,2,1288899713,272296807
7165540,1,65597279,65671205
7165540,2,65597279,65389652
7165553,1,65517217,65438373
7165553,2,65517217,668461998
7165605,1,65439853,53079255
7165605,3,65439853,65644358
7165766,1,26270951,3701762004
7165766,2,26270951,3701762004
7165849,1,65525909,2488884962
7165849,2,65525909,65531535
7165861,2,257155549,1316803304
7165911,1,65641381,65303495
7165911,2,65641381,65506426
7165913,1,65520242,5280137538
7165913,2,65520242,65467375
7165916,1,65608875,766242054
7165934,2,65575004,53126864
7165941,1,65423027,65422967
7165941,2,65423027,65488327
7165943,2,65596266,65550325
7165949,1,65431934,3707648828
7165950,1,65569273,65545447
7165950,2,65569273,65448580
7165966,1,65605488,678823240
7165966,2,65605488,26511906
7166084,1,65471572,3124686035
7166084,2,65471572,65495826
7166214,2,65347523,206353451
7166333,1,65474129,65359314
7166333,2,65474129,3590558699
7166333,3,65474129,890055675
7166412,1,65433089,1723738893
7166412,2,65433089,1723738893
7166412,3,65433089,65329980
7166412,4,65433089,65328978
7166528,1,65460293,65465079
7166590,2,65428803,65495824
7166664,1,65428799,65308270
7166664,2,65428799,65488327
7166678,1,65429956,65423853
7166678,2,65429956,35833153
7166712,1,65494723,65352485
7166712,2,65494723,258973955
7166726,1,65449564,461482290
7166734,1,65436151,3701762004
7166734,2,65436151,65415215
7166784,1,65435987,65478662
7166886,1,413786992,256568550
7166915,1,53077195,65291494
7166940,1,53085057,65363153
7166940,2,53085057,53077159
7167047,1,53110740,3768921922
7167047,4,53110740,2932394303
7167053,2,53085096,4182144711
7167056,2,53027597,1723739386
7167056,3,53027597,1212924228
7167142,1,53101238,603229539
7167142,2,53101238,65314200
7167369,1,318242639,55962279
7167369,2,318242639,430037171
7167369,4,318242639,55962279
7167399,2,62435104,57903575
7167696,1,55972244,55955651
7167696,2,55972244,3292802465
7167940,1,3040276490,62427501
7168057,2,62502032,62385330
7168171,1,62400681,53081890
7168171,2,62400681,1839822067
7168171,3,62400681,65303541
7168201,1,62475784,289289775
7168253,1,62184175,62441472
7168413,2,62319141,5436565617
7168501,1,62308308,62432765
7168501,2,62308308,57939989
7168751,1,53103074,53145251
7168751,2,53103074,4545917282
7168792,1,53091445,53045505
7168822,1,53037566,53096874
7168822,2,53037566,65528532
7168825,1,53081311,53069605
7168837,1,53036986,53039538
7168837,2,53036986,3244263008
7168885,1,53147372,2619144379
7168885,2,53147372,53081374
7168918,1,53023010,53039715
7168918,2,53023010,1909328060
7168930,1,297233920,53092311
7168930,2,297233920,664251157
7168963,2,53107147,53139955
7169014,1,53142818,53093098
7169014,2,53142818,281617670
7169014,3,53142818,53032758
7169053,1,53134508,53144777
7169085,1,53079542,52978737
7169141,2,53036685,53027383
7169141,3,53036685,53105227
7169169,2,53027249,65580016
7169206,1,53044668,65425050
7169214,2,53027247,3881917375
7169239,1,53155408,3096337771
7169283,1,53091461,262921586
7169326,1,53147699,3112076328
7169326,2,53147699,5373797190
7169400,1,53089582,53026759
7169400,2,53089582,53026759
7169467,1,4917060757,338841304
7169474,1,439998919,312963135
7169474,2,439998919,259247193
7169557,2,433560058,52979758
7169594,1,53140822,65470162
7169659,2,53017161,53030070
7169686,1,53028734,1751395374
7169686,3,53028734,1806699766
7169686,4,53028734,1806699766
7169768,1,2453601780,53025565
7169768,2,2453601780,53025565
7169789,2,441224061,826956113
7169816,2,53123982,311687978
7169816,3,53123982,53034914
7169831,2,53037075,53155852
7169847,1,53070312,53121406
7169847,2,53070312,276838025
7169857,1,961289923,461443503
7169857,2,961289923,53129118
7169857,3,961289923,53043005
7169975,1,53086411,53068109
7170059,1,343867591,65308283
7170059,2,343867591,65303696
7170217,1,53113931,53005228
7170217,2,53113931,3958490842
7170217,4,53113931,2328487015
7170338,1,53089814,3695973009
7170338,3,53089814,257923025
7170371,2,53112802,57818642
7170429,1,53060422,53046323
7170429,2,53060422,3244767454
7170508,1,53032442,53095301
7170513,1,53023464,53067463
7170585,2,53157271,469067955
7170585,4,53157271,53129301
7170585,5,53157271,53062406
7170635,2,53154736,323689411
7170665,2,53115599,567015381
7170724,2,53095750,1091823033
7170742,1,53047911,4518465044
7170742,2,53047911,53084305
7170750,1,53076902,65566893
7170751,1,53156606,29381097
7170751,2,53156606,2461045462
7170754,2,53051052,1091823033
7170754,3,53051052,661811164
7170782,1,53023341,1091823033
7170786,1,53036946,285744254
7170786,2,53036946,53090442
7170825,1,4612541359,1091823033
7170825,2,4612541359,57848314
7170848,2,53065597,53158066
7170848,3,53065597,614453878
7170865,1,53045825,4919201139
7170865,2,53045825,559325280
7170872,2,53083902,53024292
7170902,1,53035183,2482887683
7170902,2,53035183,53047534
7170935,2,263337536,285744257
7170943,2,263343015,57890363
7170955,3,53017403,5280137538
7170955,4,53017403,445625992
7170972,1,53097605,2502491342
7170989,2,53097779,1372725078
7171029,1,1090428208,53107428
7171029,2,1090428208,3968915296
7171061,2,53027093,53066895
7171076,1,53059992,53143662
7171076,2,53059992,57848314
7171084,1,53025925,760124119
7171085,1,52994173,57870530
7171085,2,52994173,53089680
7171105,1,53024585,759791368
7171105,2,53024585,53154524
7171105,3,53024585,52995593
7171115,1,53097986,1091823033
7171140,1,53043885,57882693
7171151,1,53073524,53101457
7171151,2,53073524,1091823033
7171151,3,53073524,53113018
7171164,1,263522531,53124901
7171164,2,263522531,1091823033
7171171,1,53020829,52981962
7171171,2,53020829,53113018
7171171,3,53020829,53041574
7171189,1,53066656,1091823033
7171189,2,53066656,5373888658
7171285,1,53081186,53020249
7171285,2,53081186,53046563
7171285,3,53081186,53036891
7171285,4,53081186,53046563
7171313,1,53111282,4552101570
7171313,2,53111282,53092311
7171417,2,53070007,53044287
7171418,1,53022185,53077626
7171583,1,55964489,55956622
7171583,2,55964489,55956622
7171720,1,55951844,62430259
7171839,1,55961241,55962372
7171843,1,55951526,1129660791
7171843,2,55951526,4775886104
7171873,2,3590103382,55971307
7172182,1,55959275,4638146237
7172182,2,55959275,331108436
7172203,1,55956315,62410881
7172203,2,55956315,55960393
7172211,1,55966579,2835032553
7172211,3,55966579,55972468
7172218,1,55967898,55968076
7172218,2,55967898,55949951
7172305,2,55974093,55963531
7172417,2,53019678,53026964
7172545,2,5047307286,1758054026
7172563,1,53075850,65522767
7172563,2,53075850,53056767
7172619,2,53037197,53086963
7172669,2,53036579,4177254266
7172749,1,53037657,65467602
7172749,2,53037657,2482887683
7172815,1,53110886,419014561
7172815,3,53110886,2412472429
7172858,1,53044479,57818870
7172858,2,53044479,241570427
7172877,1,1588548028,53035009
7172877,2,1588548028,53084800
7172896,1,53050745,1723738831
7172896,2,53050745,2515877981
7172933,1,2293887896,65306787
7172933,2,2293887896,57883292
7172939,1,5371801737,3636799230
7172939,2,5371801737,53026622
7173128,1,55969182,55959124
7173192,1,55963226,55954801
7173192,2,55963226,4775886104
7173353,1,53050897,1723739386
7173539,1,826956711,53077127
7173609,1,53087177,522276484
7173614,1,53081316,1414327462
7173641,2,53029215,65303696
7173692,1,53035028,4176723799
7173692,3,53035028,53049415
7173697,2,53075905,4926870313
7173730,1,53094192,53141568
7173816,4,53099044,53044247
7173942,2,53070544,53047701
7173942,3,53070544,679005027
7174066,2,62388643,2607447823
7174066,3,62388643,62246047
7174138,1,4606866850,65585470
7174138,2,4606866850,65396678
7174138,3,4606866850,53063095
7174305,1,53080545,53045043
7174305,2,53080545,53067345
7174305,3,53080545,53093993
7174325,1,312102206,53024777
7174325,2,312102206,2541989038
7174360,1,53047265,65527945
7174485,1,53030118,658951924
7174520,1,660033132,65492511
7174520,2,660033132,53074169
7174582,1,53145331,53106741
